INPUT:text	INPUT:word	INPUT:pronoun	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
Падчерица очень устала. Ей очень хотелось на бал, танцевать с принцем, но он ещё не начался, и предстояло ещё пересадить розы в саду.	с принцем	он	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b046d429a13b4bc4d49	000271bf80--64ef36290308d50982a5a950	000271bf80--64ef3b046d429a13b4bc4d49	000271bf80--64ef3b046d429a13b4bc4d43	e9a23d472e3b243c68cb5b06b073d5e4	APPROVED	2023-08-30T12:50:12.090	2023-08-30T12:50:51.739	2023-08-30T12:50:51.739	0.019
Тем временем все люди в городе повсюду разыскивают Артура и Селесту, и их матери очень обеспокоены.	Артура и Селесту	их	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b046d429a13b4bc4d49	000271bf80--64ef36270308d50982a5a832	000271bf80--64ef3b046d429a13b4bc4d49	000271bf80--64ef3b046d429a13b4bc4d43	e9a23d472e3b243c68cb5b06b073d5e4	APPROVED	2023-08-30T12:50:12.090	2023-08-30T12:50:51.739	2023-08-30T12:50:51.739	0.019
Элис отчаянно пыталась не дать своей дочери лаять по-собачьи на вечеринке. Мы не могли понять, почему она так странно себя ведет.	дочери	она	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b046d429a13b4bc4d49	000271bf80--64ef36132409351a10c5f66a	000271bf80--64ef3b046d429a13b4bc4d49	000271bf80--64ef3b046d429a13b4bc4d43	e9a23d472e3b243c68cb5b06b073d5e4	APPROVED	2023-08-30T12:50:12.090	2023-08-30T12:50:51.739	2023-08-30T12:50:51.739	0.019
Я вытащила бутылку воды из сумки, чтобы она была под рукой.	сумки	она	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b04894bcc257296fe60	000271bf80--64ef36132409351a10c5f666	000271bf80--64ef3b04894bcc257296fe60	000271bf80--64ef3b04894bcc257296fe55	16e1e915c983ae28979d62508945cce2	APPROVED	2023-08-30T12:50:12.514	2023-08-30T12:51:40.114	2023-08-30T12:51:40.114	0.019
Перевернувшись на верхней койке, Татьяна смогла перегнуться через ее край и лучше рассмотреть свою мать. Какая маленькая, выпрямившаяся и застывшая та лежала на койке внизу! Ее глаза были закрыты, но Татьяна сомневалась, что она спит.	мать	она	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b04894bcc257296fe60	000271bf80--64ef36260308d50982a5a7b2	000271bf80--64ef3b04894bcc257296fe60	000271bf80--64ef3b04894bcc257296fe55	16e1e915c983ae28979d62508945cce2	APPROVED	2023-08-30T12:50:12.514	2023-08-30T12:51:40.114	2023-08-30T12:51:40.114	0.019
Мари честно сказала Ивонн, что она спит, но та не ответила.	Ивонн	она	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b04894bcc257296fe60	000271bf80--64ef36280308d50982a5a8cc	000271bf80--64ef3b04894bcc257296fe60	000271bf80--64ef3b04894bcc257296fe55	16e1e915c983ae28979d62508945cce2	APPROVED	2023-08-30T12:50:12.514	2023-08-30T12:51:40.114	2023-08-30T12:51:40.114	0.019
Исследования посвящены трем видам рыб, которые недавно были найдены в Индийском океане. Они появились два года назад.	Исследования	Они	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0611fcd81de5ccabbf	000271bf80--64ef36132409351a10c5f65a	000271bf80--64ef3b0611fcd81de5ccabbf	000271bf80--64ef3b0611fcd81de5ccabba	f84878b2a8cbfe33f72f797e2ca6cfe1	APPROVED	2023-08-30T12:50:14.630	2023-08-30T12:50:51.040	2023-08-30T12:50:51.040	0.022
Старый капитан промолчал и потянул за собой Гертца, они вышли за дверь, и он наконец заговорил горячо и убеждённо.	Старый капитан	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0611fcd81de5ccabbf	000271bf80--64ef36270308d50982a5a8bc	000271bf80--64ef3b0611fcd81de5ccabbf	000271bf80--64ef3b0611fcd81de5ccabba	f84878b2a8cbfe33f72f797e2ca6cfe1	APPROVED	2023-08-30T12:50:14.630	2023-08-30T12:50:51.040	2023-08-30T12:50:51.040	0.022
Герцог уронил подкову на дубовую ступеньку, она отозвалась глухим стуком и даже чуть скрипнула.	дубовую ступеньку	она	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0611fcd81de5ccabbf	000271bf80--64ef36270308d50982a5a8ae	000271bf80--64ef3b0611fcd81de5ccabbf	000271bf80--64ef3b0611fcd81de5ccabba	f84878b2a8cbfe33f72f797e2ca6cfe1	APPROVED	2023-08-30T12:50:14.630	2023-08-30T12:50:51.040	2023-08-30T12:50:51.040	0.022
Старый капитан промолчал и потянул за собой Гертца, они вышли за дверь, и он наконец заговорил горячо и убеждённо.	Старый капитан	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b068cabf13b41f8f2e2	000271bf80--64ef36270308d50982a5a8bc	000271bf80--64ef3b068cabf13b41f8f2e2	000271bf80--64ef3b068cabf13b41f8f2de	ebac692df96006855c2528bc5fdcbfd5	APPROVED	2023-08-30T12:50:14.962	2023-08-30T12:51:16.688	2023-08-30T12:51:16.688	0.019
Мадонна уволила свою инструкторшу, потому что ее раздражал ее парень.	Мадонна	ее парень	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b068cabf13b41f8f2e2	000271bf80--64ef36132409351a10c5f652	000271bf80--64ef3b068cabf13b41f8f2e2	000271bf80--64ef3b068cabf13b41f8f2de	ebac692df96006855c2528bc5fdcbfd5	APPROVED	2023-08-30T12:50:14.962	2023-08-30T12:51:16.688	2023-08-30T12:51:16.688	0.019
Тем временем все люди в городе повсюду разыскивают Артура и Селесту, и их матери очень обеспокоены.	Артура и Селесту	их	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b068cabf13b41f8f2e2	000271bf80--64ef36270308d50982a5a832	000271bf80--64ef3b068cabf13b41f8f2e2	000271bf80--64ef3b068cabf13b41f8f2de	ebac692df96006855c2528bc5fdcbfd5	APPROVED	2023-08-30T12:50:14.962	2023-08-30T12:51:16.688	2023-08-30T12:51:16.688	0.019
Элис отчаянно пыталась не дать своей дочери болтать на вечеринке. Мы не могли понять, почему она так странно себя ведет.	дочери	она	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b074990a07004feb2bd	000271bf80--64ef36132409351a10c5f64e	000271bf80--64ef3b074990a07004feb2bd	000271bf80--64ef3b074990a07004feb2bb	10fa5cb6f5f199806c465e63e8a86ce2	APPROVED	2023-08-30T12:50:15.533	2023-08-30T12:51:25.501	2023-08-30T12:51:25.501	0.019
Коткин описывает, как Лев Каменев, старый соредактор «Правды» Сталина, и Григорий Зиновьев, которые вместе со Сталиным и Каменевым сформировали правящую тройку во время последней болезни Ленина, были вытащены из их тюремных камер в 1936 году для встречи со Сталиным; он призвал их покаяться в память о старых временах.	Ленина	он	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b074990a07004feb2bd	000271bf80--64ef36260308d50982a5a7de	000271bf80--64ef3b074990a07004feb2bd	000271bf80--64ef3b074990a07004feb2bb	10fa5cb6f5f199806c465e63e8a86ce2	APPROVED	2023-08-30T12:50:15.533	2023-08-30T12:51:25.501	2023-08-30T12:51:25.501	0.019
Старый капитан промолчал и потянул за собой Гертца, они вышли за дверь, и он наконец заговорил горячо и убеждённо.	Старый капитан	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b074990a07004feb2bd	000271bf80--64ef36270308d50982a5a8bc	000271bf80--64ef3b074990a07004feb2bd	000271bf80--64ef3b074990a07004feb2bb	10fa5cb6f5f199806c465e63e8a86ce2	APPROVED	2023-08-30T12:50:15.533	2023-08-30T12:51:25.501	2023-08-30T12:51:25.501	0.019
Многие начинали читать книги Пола и не могли оторваться. Они были так захвачены потому, что Пол так хорошо пишет.	Многие	Они	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b07eced1c06c1a9b8c6	000271bf80--64ef36132409351a10c5f64a	000271bf80--64ef3b07eced1c06c1a9b8c6	000271bf80--64ef3b07eced1c06c1a9b8c4	6da0c04f86fd3b7d3abde9e6900c3cd8	APPROVED	2023-08-30T12:50:15.182	2023-08-30T12:51:01.823	2023-08-30T12:51:01.823	0.019
Тем временем все люди в городе повсюду разыскивают Артура и Селесту, и их матери очень обеспокоены.	Артура и Селесту	их	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b07eced1c06c1a9b8c6	000271bf80--64ef36270308d50982a5a832	000271bf80--64ef3b07eced1c06c1a9b8c6	000271bf80--64ef3b07eced1c06c1a9b8c4	6da0c04f86fd3b7d3abde9e6900c3cd8	APPROVED	2023-08-30T12:50:15.182	2023-08-30T12:51:01.823	2023-08-30T12:51:01.823	0.019
Старый капитан промолчал и потянул за собой Гертца, они вышли за дверь, и он наконец заговорил горячо и убеждённо.	Старый капитан	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b07eced1c06c1a9b8c6	000271bf80--64ef36270308d50982a5a8bc	000271bf80--64ef3b07eced1c06c1a9b8c6	000271bf80--64ef3b07eced1c06c1a9b8c4	6da0c04f86fd3b7d3abde9e6900c3cd8	APPROVED	2023-08-30T12:50:15.182	2023-08-30T12:51:01.823	2023-08-30T12:51:01.823	0.019
Часы на башне пробили восемь. Старый граф, боявшийся призраков, открыл коньяк. Ему было уже больше 15 лет.	Старый граф	Ему	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b08648b7249242b0086	000271bf80--64ef36290308d50982a5a948	000271bf80--64ef3b08648b7249242b0086	000271bf80--64ef3b08648b7249242b007d	a6a3a90499c6636c07d5c29a2321584f	APPROVED	2023-08-30T12:50:16.697	2023-08-30T12:50:58.298	2023-08-30T12:50:58.298	0.022
Нуждающимся было разрешено следовать за жнецами, чтобы они могли собрать упавшее зерно.	Нуждающимся	они	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b08648b7249242b0086	000271bf80--64ef36270308d50982a5a834	000271bf80--64ef3b08648b7249242b0086	000271bf80--64ef3b08648b7249242b007d	a6a3a90499c6636c07d5c29a2321584f	APPROVED	2023-08-30T12:50:16.697	2023-08-30T12:50:58.298	2023-08-30T12:50:58.298	0.022
Я уверен, что на моем плане будет отмечен этот дом. Он очень подробный.	плане	Он	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b08648b7249242b0086	000271bf80--64ef36132409351a10c5f668	000271bf80--64ef3b08648b7249242b0086	000271bf80--64ef3b08648b7249242b007d	a6a3a90499c6636c07d5c29a2321584f	APPROVED	2023-08-30T12:50:16.697	2023-08-30T12:50:58.298	2023-08-30T12:50:58.298	0.022
Коткин описывает, как Лев Каменев, старый соредактор «Правды» Сталина, и Григорий Зиновьев, которые вместе со Сталиным и Каменевым сформировали правящую тройку во время последней болезни Ленина, были вытащены из их тюремных камер в 1936 году для встречи со Сталиным; он призвал их покаяться в память о старых временах.	Ленина	он	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b08a72cf018a32c6e5a	000271bf80--64ef36260308d50982a5a7de	000271bf80--64ef3b08a72cf018a32c6e5a	000271bf80--64ef3b08a72cf018a32c6e51	4b4b6a6d1038f1590921cab0025ccbe4	APPROVED	2023-08-30T12:50:16.407	2023-08-30T12:51:17.675	2023-08-30T12:51:17.675	0.019
Герцог уронил подкову на дубовую ступеньку, она отозвалась глухим стуком и даже чуть скрипнула.	дубовую ступеньку	она	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b08a72cf018a32c6e5a	000271bf80--64ef36270308d50982a5a8ae	000271bf80--64ef3b08a72cf018a32c6e5a	000271bf80--64ef3b08a72cf018a32c6e51	4b4b6a6d1038f1590921cab0025ccbe4	APPROVED	2023-08-30T12:50:16.407	2023-08-30T12:51:17.675	2023-08-30T12:51:17.675	0.019
Раньше Ларри всегда помогал папе с его работой. Но он не мог помочь ему сейчас, потому что папа сказал, что его босс в железнодорожной компании не хочет, чтобы кто-либо, кроме него, работал в офисе.	Ларри	он	false	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b08a72cf018a32c6e5a	000271bf80--64ef36132409351a10c5f658	000271bf80--64ef3b08a72cf018a32c6e5a	000271bf80--64ef3b08a72cf018a32c6e51	4b4b6a6d1038f1590921cab0025ccbe4	APPROVED	2023-08-30T12:50:16.407	2023-08-30T12:51:17.675	2023-08-30T12:51:17.675	0.019
Нуждающимся было разрешено следовать за жнецами, чтобы они могли собрать упавшее зерно.	Нуждающимся	они	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b08eced1c06c1a9b941	000271bf80--64ef36270308d50982a5a834	000271bf80--64ef3b08eced1c06c1a9b941	000271bf80--64ef3b08eced1c06c1a9b93b	1ab3a6197a619059298bd9d7bfc474e3	APPROVED	2023-08-30T12:50:16.500	2023-08-30T12:51:07.467	2023-08-30T12:51:07.467	0.022
Падчерица очень устала. Ей очень хотелось на бал, танцевать с принцем, но он ещё не начался, и предстояло ещё пересадить розы в саду.	с принцем	он	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b08eced1c06c1a9b941	000271bf80--64ef36290308d50982a5a950	000271bf80--64ef3b08eced1c06c1a9b941	000271bf80--64ef3b08eced1c06c1a9b93b	1ab3a6197a619059298bd9d7bfc474e3	APPROVED	2023-08-30T12:50:16.500	2023-08-30T12:51:07.467	2023-08-30T12:51:07.467	0.022
Смотри! Рыбка плывет прямо под уткой! Ей бы лучше уплыть в безопасное место!	уткой	Ей	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b08eced1c06c1a9b941	000271bf80--64ef36132409351a10c5f660	000271bf80--64ef3b08eced1c06c1a9b941	000271bf80--64ef3b08eced1c06c1a9b93b	1ab3a6197a619059298bd9d7bfc474e3	APPROVED	2023-08-30T12:50:16.500	2023-08-30T12:51:07.467	2023-08-30T12:51:07.467	0.022
Джим накричал на Кевина потому, что он был расстроен.	Кевина	он был расстроен	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0a2b730f4b1a5e408e	000271bf80--64ef36132409351a10c5f650	000271bf80--64ef3b0a2b730f4b1a5e408e	000271bf80--64ef3b0a2b730f4b1a5e408c	0711e8c02a1d1748550b75f8067f700b	APPROVED	2023-08-30T12:50:18.069	2023-08-30T12:51:38.483	2023-08-30T12:51:38.483	0.022
Мод и Дора видели, как через прерию несутся поезда, из двигателей тянулись клубы черного дыма. Ревущие звуки их моторов и дикие, яростные свистки можно было услышать издалека. Лошади убежали, когда они увидели приближающийся поезд.	Лошади	они увидели	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0a2b730f4b1a5e408e	000271bf80--64ef36260308d50982a5a749	000271bf80--64ef3b0a2b730f4b1a5e408e	000271bf80--64ef3b0a2b730f4b1a5e408c	0711e8c02a1d1748550b75f8067f700b	APPROVED	2023-08-30T12:50:18.069	2023-08-30T12:51:38.483	2023-08-30T12:51:38.483	0.022
Герцог уронил подкову на дубовую ступеньку, она отозвалась глухим стуком и даже чуть скрипнула.	дубовую ступеньку	она	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0a2b730f4b1a5e408e	000271bf80--64ef36270308d50982a5a8ae	000271bf80--64ef3b0a2b730f4b1a5e408e	000271bf80--64ef3b0a2b730f4b1a5e408c	0711e8c02a1d1748550b75f8067f700b	APPROVED	2023-08-30T12:50:18.069	2023-08-30T12:51:38.483	2023-08-30T12:51:38.483	0.022
Перевернувшись на верхней койке, Татьяна смогла перегнуться через ее край и лучше рассмотреть свою мать. Какая маленькая, выпрямившаяся и застывшая та лежала на койке внизу! Ее глаза были закрыты, но Татьяна сомневалась, что она спит.	мать	она	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0b04083e58c09a4d79	000271bf80--64ef36260308d50982a5a7b2	000271bf80--64ef3b0b04083e58c09a4d79	000271bf80--64ef3b0b04083e58c09a4d75	ba47b93866cb4acca5e818c36373f967	APPROVED	2023-08-30T12:50:19.817	2023-08-30T12:50:56.578	2023-08-30T12:50:56.578	0.022
Анна родила девочку в прошлом месяце. Она – очаровательный ребенок.	Анна	Она	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0b04083e58c09a4d79	000271bf80--64ef36132409351a10c5f664	000271bf80--64ef3b0b04083e58c09a4d79	000271bf80--64ef3b0b04083e58c09a4d75	ba47b93866cb4acca5e818c36373f967	APPROVED	2023-08-30T12:50:19.817	2023-08-30T12:50:56.578	2023-08-30T12:50:56.578	0.022
На прошлой неделе мэр Джексона отказался от своих планов по ограничению роста приложений для каршеринга, пока он изучает влияние приложений по аренде машин на трафик.	роста	он	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0b04083e58c09a4d79	000271bf80--64ef36260308d50982a5a765	000271bf80--64ef3b0b04083e58c09a4d79	000271bf80--64ef3b0b04083e58c09a4d75	ba47b93866cb4acca5e818c36373f967	APPROVED	2023-08-30T12:50:19.817	2023-08-30T12:50:56.578	2023-08-30T12:50:56.578	0.022
Многие начинали читать книги Пола и не могли оторваться. Они были так захвачены потому, что Пол так хорошо пишет.	Многие	Они	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0c8cabf13b41f8f422	000271bf80--64ef36132409351a10c5f64a	000271bf80--64ef3b0c8cabf13b41f8f422	000271bf80--64ef3b0c8cabf13b41f8f420	a76d53d2fc03e11d15cda7a7d671475f	APPROVED	2023-08-30T12:50:20.104	2023-08-30T12:51:08.398	2023-08-30T12:51:08.398	0.019
Падчерица очень устала. Ей очень хотелось на бал, танцевать с принцем, но он ещё не начался, и предстояло ещё пересадить розы в саду.	с принцем	он	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0c8cabf13b41f8f422	000271bf80--64ef36290308d50982a5a950	000271bf80--64ef3b0c8cabf13b41f8f422	000271bf80--64ef3b0c8cabf13b41f8f420	a76d53d2fc03e11d15cda7a7d671475f	APPROVED	2023-08-30T12:50:20.104	2023-08-30T12:51:08.398	2023-08-30T12:51:08.398	0.019
Перевернувшись на верхней койке, Татьяна смогла перегнуться через ее край и лучше рассмотреть свою мать. Какая маленькая, выпрямившаяся и застывшая та лежала на койке внизу! Ее глаза были закрыты, но Татьяна сомневалась, что она спит.	мать	она	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0c8cabf13b41f8f422	000271bf80--64ef36260308d50982a5a7b2	000271bf80--64ef3b0c8cabf13b41f8f422	000271bf80--64ef3b0c8cabf13b41f8f420	a76d53d2fc03e11d15cda7a7d671475f	APPROVED	2023-08-30T12:50:20.104	2023-08-30T12:51:08.398	2023-08-30T12:51:08.398	0.019
Нуждающимся было разрешено следовать за жнецами, чтобы они могли собрать упавшее зерно.	Нуждающимся	они	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0ccb2d9f2c8af6b789	000271bf80--64ef36270308d50982a5a834	000271bf80--64ef3b0ccb2d9f2c8af6b789	000271bf80--64ef3b0ccb2d9f2c8af6b783	9ff61ddd51638c21fe70252a0993d65d	APPROVED	2023-08-30T12:50:20.516	2023-08-30T12:51:23.816	2023-08-30T12:51:23.816	0.019
Падчерица очень устала. Ей очень хотелось на бал, танцевать с принцем, но он ещё не начался, и предстояло ещё пересадить розы в саду.	с принцем	он	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0ccb2d9f2c8af6b789	000271bf80--64ef36290308d50982a5a950	000271bf80--64ef3b0ccb2d9f2c8af6b789	000271bf80--64ef3b0ccb2d9f2c8af6b783	9ff61ddd51638c21fe70252a0993d65d	APPROVED	2023-08-30T12:50:20.516	2023-08-30T12:51:23.816	2023-08-30T12:51:23.816	0.019
Я уверен, что на моем плане будет отмечен этот дом. Он очень подробный.	плане	Он	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0ccb2d9f2c8af6b789	000271bf80--64ef36132409351a10c5f668	000271bf80--64ef3b0ccb2d9f2c8af6b789	000271bf80--64ef3b0ccb2d9f2c8af6b783	9ff61ddd51638c21fe70252a0993d65d	APPROVED	2023-08-30T12:50:20.516	2023-08-30T12:51:23.816	2023-08-30T12:51:23.816	0.019
Мод и Дора видели, как через прерию несутся поезда, из двигателей тянулись клубы черного дыма. Ревущие звуки их моторов и дикие, яростные свистки можно было услышать издалека. Лошади убежали, когда они появились в поле зрения.	Ревущие звуки	они появились	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0d6d429a13b4bc4f50	000271bf80--64ef36260308d50982a5a736	000271bf80--64ef3b0d6d429a13b4bc4f50	000271bf80--64ef3b0d6d429a13b4bc4f4a	4d4d7524624b931ac0ab1ab205bdf9df	APPROVED	2023-08-30T12:50:21.754	2023-08-30T12:56:11.111	2023-08-30T12:56:11.111	0.022
Старый капитан промолчал и потянул за собой Гертца, они вышли за дверь, и он наконец заговорил горячо и убеждённо.	Старый капитан	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0d6d429a13b4bc4f50	000271bf80--64ef36270308d50982a5a8bc	000271bf80--64ef3b0d6d429a13b4bc4f50	000271bf80--64ef3b0d6d429a13b4bc4f4a	4d4d7524624b931ac0ab1ab205bdf9df	APPROVED	2023-08-30T12:50:21.754	2023-08-30T12:56:11.111	2023-08-30T12:56:11.111	0.022
Я использовал ветошь, чтобы протереть пилу. Потом я ее положил на верстак.	пилу	ее	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0d6d429a13b4bc4f50	000271bf80--64ef36132409351a10c5f656	000271bf80--64ef3b0d6d429a13b4bc4f50	000271bf80--64ef3b0d6d429a13b4bc4f4a	4d4d7524624b931ac0ab1ab205bdf9df	APPROVED	2023-08-30T12:50:21.754	2023-08-30T12:56:11.111	2023-08-30T12:56:11.111	0.022
Герцог уронил подкову на дубовую ступеньку, она отозвалась глухим стуком и даже чуть скрипнула.	дубовую ступеньку	она	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0e11fcd81de5ccad75	000271bf80--64ef36270308d50982a5a8ae	000271bf80--64ef3b0e11fcd81de5ccad75	000271bf80--64ef3b0e11fcd81de5ccad73	1a4dbdfdd735d0174d407d223d9bd984	APPROVED	2023-08-30T12:50:22.972	2023-08-30T12:54:00.131	2023-08-30T12:54:00.131	0.022
Мод и Дора видели, как через прерию несутся поезда, из двигателей тянулись клубы черного дыма. Ревущие звуки их моторов и дикие, яростные свистки можно было услышать издалека. Лошади убежали, когда они появились в поле зрения.	Ревущие звуки	они появились	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0e11fcd81de5ccad75	000271bf80--64ef36260308d50982a5a736	000271bf80--64ef3b0e11fcd81de5ccad75	000271bf80--64ef3b0e11fcd81de5ccad73	1a4dbdfdd735d0174d407d223d9bd984	APPROVED	2023-08-30T12:50:22.972	2023-08-30T12:54:00.131	2023-08-30T12:54:00.131	0.022
Смотри! Рыбка плывет прямо под уткой! Ей бы лучше уплыть в безопасное место!	уткой	Ей	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0e11fcd81de5ccad75	000271bf80--64ef36132409351a10c5f660	000271bf80--64ef3b0e11fcd81de5ccad75	000271bf80--64ef3b0e11fcd81de5ccad73	1a4dbdfdd735d0174d407d223d9bd984	APPROVED	2023-08-30T12:50:22.972	2023-08-30T12:54:00.131	2023-08-30T12:54:00.131	0.022
Нуждающимся было разрешено следовать за жнецами, чтобы они могли собрать упавшее зерно.	Нуждающимся	они	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0e2b730f4b1a5e4172	000271bf80--64ef36270308d50982a5a834	000271bf80--64ef3b0e2b730f4b1a5e4172	000271bf80--64ef3b0e2b730f4b1a5e416c	c37a5561db2086f1800e29cb81d3ee44	APPROVED	2023-08-30T12:50:22.193	2023-08-30T12:51:16.199	2023-08-30T12:51:16.199	0.022
Мать знала, что образ Аэлиты преследовал его во снах, а сама она сидела тут же, рядом, у его постели, меняя компрессы на его горячечной голове и прося её хоть ненадолго оставить своего сына и отдохнуть самой.	Мать	её	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0e2b730f4b1a5e4172	000271bf80--64ef36280308d50982a5a8fc	000271bf80--64ef3b0e2b730f4b1a5e4172	000271bf80--64ef3b0e2b730f4b1a5e416c	c37a5561db2086f1800e29cb81d3ee44	APPROVED	2023-08-30T12:50:22.193	2023-08-30T12:51:16.199	2023-08-30T12:51:16.199	0.022
Элис отчаянно пыталась не дать своей дочери лаять по-собачьи на вечеринке. Мы не могли понять, почему она так странно себя ведет.	дочери	она	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0e2b730f4b1a5e4172	000271bf80--64ef36132409351a10c5f66a	000271bf80--64ef3b0e2b730f4b1a5e4172	000271bf80--64ef3b0e2b730f4b1a5e416c	c37a5561db2086f1800e29cb81d3ee44	APPROVED	2023-08-30T12:50:22.193	2023-08-30T12:51:16.199	2023-08-30T12:51:16.199	0.022
Джим накричал на Кевина потому, что он был расстроен.	Кевина	он был расстроен	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0e7c47515701070ba9	000271bf80--64ef36132409351a10c5f650	000271bf80--64ef3b0e7c47515701070ba9	000271bf80--64ef3b0e7c47515701070ba6	971bbeb8e67a25c13c2eabeb05570ee7	APPROVED	2023-08-30T12:50:22.110	2023-08-30T12:51:18.624	2023-08-30T12:51:18.624	0.019
Колесо казалось просто вертящимся пятном, а игла - мельтешением света. Пухлые руки миссис Блэк крались по куску ткани, подавая его под иглу.	Колесо	его	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0e7c47515701070ba9	000271bf80--64ef36260308d50982a5a767	000271bf80--64ef3b0e7c47515701070ba9	000271bf80--64ef3b0e7c47515701070ba6	971bbeb8e67a25c13c2eabeb05570ee7	APPROVED	2023-08-30T12:50:22.110	2023-08-30T12:51:18.624	2023-08-30T12:51:18.624	0.019
Когда я добрался до дома, экономка миссис Эверетт сказала мне, что Гермиона сидит в ее комнате, наблюдая за сбором своих чемоданов.	Гермиона	ее	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b0e7c47515701070ba9	000271bf80--64ef36260308d50982a5a792	000271bf80--64ef3b0e7c47515701070ba9	000271bf80--64ef3b0e7c47515701070ba6	971bbeb8e67a25c13c2eabeb05570ee7	APPROVED	2023-08-30T12:50:22.110	2023-08-30T12:51:18.624	2023-08-30T12:51:18.624	0.019
Нуждающимся было разрешено следовать за жнецами, чтобы они могли собрать упавшее зерно.	Нуждающимся	они	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b1004083e58c09a4efd	000271bf80--64ef36270308d50982a5a834	000271bf80--64ef3b1004083e58c09a4efd	000271bf80--64ef3b1004083e58c09a4ef9	aebe420a53c975d486754a75fa9aa045	APPROVED	2023-08-30T12:50:24.334	2023-08-30T12:51:18.940	2023-08-30T12:51:18.940	0.022
Элис отчаянно пыталась не дать своей дочери лаять по-собачьи на вечеринке. Мы не могли понять, почему она так странно себя ведет.	дочери	она	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b1004083e58c09a4efd	000271bf80--64ef36132409351a10c5f66a	000271bf80--64ef3b1004083e58c09a4efd	000271bf80--64ef3b1004083e58c09a4ef9	aebe420a53c975d486754a75fa9aa045	APPROVED	2023-08-30T12:50:24.334	2023-08-30T12:51:18.940	2023-08-30T12:51:18.940	0.022
