INPUT:idx	INPUT:task1_suite_id	INPUT:neutral_comment	INPUT:training_counter	OUTPUT:toxic	GOLDEN:toxic	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
771	1	Не пиши больше ничего	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d22a619a1954a8115b085	00027db66d--652c6aa2ac0d3c5e4b2bdedd	00027db66d--652d22a619a1954a8115b085	00027db66d--652d22a619a1954a8115b081	2ee0802b4b92a1d21226544764ac3b17	APPROVED	2023-10-16T11:46:46.705	2023-10-16T11:47:44.931	2023-10-16T11:47:44.931	0.0300000000
249	1	Ну и зачем вы сейчас выкинули это видео2015года?это человек ещё во власти?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d22a619a1954a8115b085	00027db66d--652c6a9cac0d3c5e4b2bdaa7	00027db66d--652d22a619a1954a8115b085	00027db66d--652d22a619a1954a8115b081	2ee0802b4b92a1d21226544764ac3b17	APPROVED	2023-10-16T11:46:46.705	2023-10-16T11:47:44.931	2023-10-16T11:47:44.931	0.0300000000
777	1	Я с достоинством принимаю иное мнение	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d22b919a1954a8115b3b6	00027db66d--652c6aa2ac0d3c5e4b2bdee9	00027db66d--652d22b919a1954a8115b3b6	00027db66d--652d22b919a1954a8115b3b4	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:47:05.054	2023-10-16T11:48:06.004	2023-10-16T11:48:06.004	0.0300000000
9	control	https://ok.ru/profile/579040782312 этот человек провокатор!!!!!	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652d22b919a1954a8115b3b6	00027db66d--652c699d593a5b043e02279b	00027db66d--652d22b919a1954a8115b3b6	00027db66d--652d22b919a1954a8115b3b4	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:47:05.054	2023-10-16T11:48:06.004	2023-10-16T11:48:06.004	0.0300000000
249	1	Ну и зачем вы сейчас выкинули это видео2015года?это человек ещё во власти?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d22b919a1954a8115b3b6	00027db66d--652c6a9cac0d3c5e4b2bdaa7	00027db66d--652d22b919a1954a8115b3b6	00027db66d--652d22b919a1954a8115b3b4	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:47:05.054	2023-10-16T11:48:06.004	2023-10-16T11:48:06.004	0.0300000000
13	control	Админы, вы ненормальные из 500 прокруток не одного рейда что за правила нехорошие надо выходить из игры	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652d22f7c09184490733ea38	00027db66d--652c699d593a5b043e0227a3	00027db66d--652d22f7c09184490733ea38	00027db66d--652d22f7c09184490733ea34	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:48:07.605	2023-10-16T11:49:08.507	2023-10-16T11:49:08.507	0.0300000000
547	1	больше мгне не пиши	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d22f7c09184490733ea38	00027db66d--652c6aa0ac0d3c5e4b2bdd18	00027db66d--652d22f7c09184490733ea38	00027db66d--652d22f7c09184490733ea34	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:48:07.605	2023-10-16T11:49:08.507	2023-10-16T11:49:08.507	0.0300000000
238	1	Наше правительство издевается над пенсионерами	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652d22f7c09184490733ea38	00027db66d--652c6a9cac0d3c5e4b2bda91	00027db66d--652d22f7c09184490733ea38	00027db66d--652d22f7c09184490733ea34	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:48:07.605	2023-10-16T11:49:08.507	2023-10-16T11:49:08.507	0.0300000000
357	1	На месте Януковича наказывать всех надо	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d22fceba8d339d6d15206	00027db66d--652c6a9eac0d3c5e4b2bdb98	00027db66d--652d22fceba8d339d6d15206	00027db66d--652d22fceba8d339d6d15204	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:48:12.186	2023-10-16T11:49:57.712	2023-10-16T11:49:57.712	0.0320000000
142	1	Обещал, что скоро закончится, дай бог	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d22fceba8d339d6d15206	00027db66d--652c6a9bac0d3c5e4b2bd9bc	00027db66d--652d22fceba8d339d6d15206	00027db66d--652d22fceba8d339d6d15204	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:48:12.186	2023-10-16T11:49:57.712	2023-10-16T11:49:57.712	0.0320000000
1	control	Самим не стыдно, не смейте марать память о великом артисте, вы ему в подметки не годитесь!!!	1	false	true			https://platform.toloka.ai/task/41793133/00027db66d--652d22fceba8d339d6d15206	00027db66d--652c699d593a5b043e02278b	00027db66d--652d22fceba8d339d6d15206	00027db66d--652d22fceba8d339d6d15204	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:48:12.186	2023-10-16T11:49:57.712	2023-10-16T11:49:57.712	0.0320000000
490	1	Не стоит опускаться до уровня этого собеседника, тем более в данный момент времени	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d231b6f074f11923fcbb4	00027db66d--652c6a9fac0d3c5e4b2bdca4	00027db66d--652d231b6f074f11923fcbb4	00027db66d--652d231b6f074f11923fcbb2	44aa4cbcf8fdab6290fc5f0b3bef326d	APPROVED	2023-10-16T11:48:43.808	2023-10-16T11:48:56.158	2023-10-16T11:48:56.158	0.0320000000
524	1	Почему вы называете его художником?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d231b6f074f11923fcbb4	00027db66d--652c6aa0ac0d3c5e4b2bdcea	00027db66d--652d231b6f074f11923fcbb4	00027db66d--652d231b6f074f11923fcbb2	44aa4cbcf8fdab6290fc5f0b3bef326d	APPROVED	2023-10-16T11:48:43.808	2023-10-16T11:48:56.158	2023-10-16T11:48:56.158	0.0320000000
27	control	твоя церковь тебе не поможет	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652d231b6f074f11923fcbb4	00027db66d--652c699d593a5b043e0227bf	00027db66d--652d231b6f074f11923fcbb4	00027db66d--652d231b6f074f11923fcbb2	44aa4cbcf8fdab6290fc5f0b3bef326d	APPROVED	2023-10-16T11:48:43.808	2023-10-16T11:48:56.158	2023-10-16T11:48:56.158	0.0320000000
777	1	Я с достоинством принимаю иное мнение	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d2329ac65250f580225fd	00027db66d--652c6aa2ac0d3c5e4b2bdee9	00027db66d--652d2329ac65250f580225fd	00027db66d--652d2329ac65250f580225c0	44aa4cbcf8fdab6290fc5f0b3bef326d	APPROVED	2023-10-16T11:48:57.736	2023-10-16T11:50:22.408	2023-10-16T11:50:22.408	0.0320000000
32	control	Как таких людей земля носит	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652d2329ac65250f580225fd	00027db66d--652c699d593a5b043e0227c9	00027db66d--652d2329ac65250f580225fd	00027db66d--652d2329ac65250f580225c0	44aa4cbcf8fdab6290fc5f0b3bef326d	APPROVED	2023-10-16T11:48:57.736	2023-10-16T11:50:22.408	2023-10-16T11:50:22.408	0.0320000000
741	1	Мозгов нет совсем что-ли	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652d2329ac65250f580225fd	00027db66d--652c6aa2ac0d3c5e4b2bdea0	00027db66d--652d2329ac65250f580225fd	00027db66d--652d2329ac65250f580225c0	44aa4cbcf8fdab6290fc5f0b3bef326d	APPROVED	2023-10-16T11:48:57.736	2023-10-16T11:50:22.408	2023-10-16T11:50:22.408	0.0320000000
96	1	как кто конь в пальто. а сколько ты думаешь	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d2336a0a6203bbd00f113	00027db66d--652c6a9aac0d3c5e4b2bd95b	00027db66d--652d2336a0a6203bbd00f113	00027db66d--652d2336a0a6203bbd00f111	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:49:10.797	2023-10-16T11:49:42.692	2023-10-16T11:49:42.692	0.0300000000
6	control	Я бы их наказала без сожеления, а рука у меня тяжелая	1	true	true			https://platform.toloka.ai/task/41793133/00027db66d--652d2336a0a6203bbd00f113	00027db66d--652c699d593a5b043e022795	00027db66d--652d2336a0a6203bbd00f113	00027db66d--652d2336a0a6203bbd00f111	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:49:10.797	2023-10-16T11:49:42.692	2023-10-16T11:49:42.692	0.0300000000
411	1	Кому он там нужен	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d2336a0a6203bbd00f113	00027db66d--652c6a9eac0d3c5e4b2bdc06	00027db66d--652d2336a0a6203bbd00f113	00027db66d--652d2336a0a6203bbd00f111	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:49:10.797	2023-10-16T11:49:42.692	2023-10-16T11:49:42.692	0.0300000000
42	1	Подстрекатель родину не любишь...	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652d235a30948756f61bdafc	00027db66d--652c6a9aac0d3c5e4b2bd8e9	00027db66d--652d235a30948756f61bdafc	00027db66d--652d235a30948756f61bdafa	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:49:46.765	2023-10-16T11:50:27.394	2023-10-16T11:50:27.394	0.0300000000
35	control	тренируйся чаще!! только не скачи высоко!	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652d235a30948756f61bdafc	00027db66d--652c699e593a5b043e0227cf	00027db66d--652d235a30948756f61bdafc	00027db66d--652d235a30948756f61bdafa	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:49:46.765	2023-10-16T11:50:27.394	2023-10-16T11:50:27.394	0.0300000000
576	1	Выезжай, вот адрес, глушитель не забудь	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d235a30948756f61bdafc	00027db66d--652c6aa0ac0d3c5e4b2bdd52	00027db66d--652d235a30948756f61bdafc	00027db66d--652d235a30948756f61bdafa	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:49:46.765	2023-10-16T11:50:27.394	2023-10-16T11:50:27.394	0.0300000000
448	1	вот тот который справа, он пытается подразнить моего спаниеля, и даже превзошел его в длинне ушей	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652d236706eca12d8e3ee881	00027db66d--652c6a9fac0d3c5e4b2bdc50	00027db66d--652d236706eca12d8e3ee881	00027db66d--652d236706eca12d8e3ee875	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:49:59.198	2023-10-16T11:51:27.733	2023-10-16T11:51:27.733	0.0300000000
24	control	Наше правительство издевается над пенсионерами	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652d236706eca12d8e3ee881	00027db66d--652c699d593a5b043e0227b9	00027db66d--652d236706eca12d8e3ee881	00027db66d--652d236706eca12d8e3ee875	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:49:59.198	2023-10-16T11:51:27.733	2023-10-16T11:51:27.733	0.0300000000
565	1	Вот люди, неужели не очевидно что жалоба придет уже не от робота?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d236706eca12d8e3ee881	00027db66d--652c6aa0ac0d3c5e4b2bdd3c	00027db66d--652d236706eca12d8e3ee881	00027db66d--652d236706eca12d8e3ee875	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:49:59.198	2023-10-16T11:51:27.733	2023-10-16T11:51:27.733	0.0300000000
576	1	Выезжай, вот адрес, глушитель не забудь	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d237f06eca12d8e3eed57	00027db66d--652c6aa0ac0d3c5e4b2bdd52	00027db66d--652d237f06eca12d8e3eed57	00027db66d--652d237f06eca12d8e3eed54	44aa4cbcf8fdab6290fc5f0b3bef326d	APPROVED	2023-10-16T11:50:23.714	2023-10-16T11:52:11.926	2023-10-16T11:52:11.926	0.0300000000
625	1	Миша не хороший человек должен сидеть в тюрьме и долго.ну дома сидеть приятней.под домашним арестом	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652d237f06eca12d8e3eed57	00027db66d--652c6aa1ac0d3c5e4b2bddb5	00027db66d--652d237f06eca12d8e3eed57	00027db66d--652d237f06eca12d8e3eed54	44aa4cbcf8fdab6290fc5f0b3bef326d	APPROVED	2023-10-16T11:50:23.714	2023-10-16T11:52:11.926	2023-10-16T11:52:11.926	0.0300000000
37	control	это не от того что желающих работать нет. а от того что эти единоросы душат всеми возможными способами сельское хозяйство	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652d237f06eca12d8e3eed57	00027db66d--652c699e593a5b043e0227d3	00027db66d--652d237f06eca12d8e3eed57	00027db66d--652d237f06eca12d8e3eed54	44aa4cbcf8fdab6290fc5f0b3bef326d	APPROVED	2023-10-16T11:50:23.714	2023-10-16T11:52:11.926	2023-10-16T11:52:11.926	0.0300000000
38	control	Первый раз слышу что бы обезьян так обзывали	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652d2385292e897121100337	00027db66d--652c699e593a5b043e0227d5	00027db66d--652d2385292e897121100337	00027db66d--652d2385292e897121100334	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:50:29.498	2023-10-16T11:51:09.173	2023-10-16T11:51:09.173	0.0300000000
565	1	Вот люди, неужели не очевидно что жалоба придет уже не от робота?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d2385292e897121100337	00027db66d--652c6aa0ac0d3c5e4b2bdd3c	00027db66d--652d2385292e897121100337	00027db66d--652d2385292e897121100334	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:50:29.498	2023-10-16T11:51:09.173	2023-10-16T11:51:09.173	0.0300000000
409	1	такое чувство,что у него лицо вот-вот треснет.а может эта он с голоду так опухл?	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652d2385292e897121100337	00027db66d--652c6a9eac0d3c5e4b2bdc02	00027db66d--652d2385292e897121100337	00027db66d--652d2385292e897121100334	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:50:29.498	2023-10-16T11:51:09.173	2023-10-16T11:51:09.173	0.0300000000
350	1	кто этих людей выбирает в госдуму, кто то за них голосовал	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d23aeeba8d339d6d17a84	00027db66d--652c6a9eac0d3c5e4b2bdb8a	00027db66d--652d23aeeba8d339d6d17a84	00027db66d--652d23aeeba8d339d6d17a82	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:51:10.702	2023-10-16T11:51:51.040	2023-10-16T11:51:51.040	0.0300000000
146	1	Все девушки мастурбируют	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d23aeeba8d339d6d17a84	00027db66d--652c6a9bac0d3c5e4b2bd9c4	00027db66d--652d23aeeba8d339d6d17a84	00027db66d--652d23aeeba8d339d6d17a82	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:51:10.702	2023-10-16T11:51:51.040	2023-10-16T11:51:51.040	0.0300000000
11	control	Сами же вчера ещё проигрывали с ватных ВР ТИ, а сегодня сами той же ерундой занялись	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652d23aeeba8d339d6d17a84	00027db66d--652c699d593a5b043e02279f	00027db66d--652d23aeeba8d339d6d17a84	00027db66d--652d23aeeba8d339d6d17a82	823424431e90ae5d2656450ad0598d80	APPROVED	2023-10-16T11:51:10.702	2023-10-16T11:51:51.040	2023-10-16T11:51:51.040	0.0300000000
32	control	Как таких людей земля носит	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652d23bcbd1050282a8fe503	00027db66d--652c699d593a5b043e0227c9	00027db66d--652d23bcbd1050282a8fe503	00027db66d--652d23bcbd1050282a8fe500	b4e21a77cf6ba24f2ab14d53f0eee112	APPROVED	2023-10-16T11:51:24.678	2023-10-16T11:58:36.812	2023-10-16T11:58:36.812	0.0300000000
142	1	Обещал, что скоро закончится, дай бог	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d23bcbd1050282a8fe503	00027db66d--652c6a9bac0d3c5e4b2bd9bc	00027db66d--652d23bcbd1050282a8fe503	00027db66d--652d23bcbd1050282a8fe500	b4e21a77cf6ba24f2ab14d53f0eee112	APPROVED	2023-10-16T11:51:24.678	2023-10-16T11:58:36.812	2023-10-16T11:58:36.812	0.0300000000
771	1	Не пиши больше ничего	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d23bcbd1050282a8fe503	00027db66d--652c6aa2ac0d3c5e4b2bdedd	00027db66d--652d23bcbd1050282a8fe503	00027db66d--652d23bcbd1050282a8fe500	b4e21a77cf6ba24f2ab14d53f0eee112	APPROVED	2023-10-16T11:51:24.678	2023-10-16T11:58:36.812	2023-10-16T11:58:36.812	0.0300000000
249	1	Ну и зачем вы сейчас выкинули это видео2015года?это человек ещё во власти?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d23c16f074f11923fefac	00027db66d--652c6a9cac0d3c5e4b2bdaa7	00027db66d--652d23c16f074f11923fefac	00027db66d--652d23c16f074f11923fefa8	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:51:29.467	2023-10-16T11:53:37.522	2023-10-16T11:53:37.522	0.0300000000
576	1	Выезжай, вот адрес, глушитель не забудь	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d23c16f074f11923fefac	00027db66d--652c6aa0ac0d3c5e4b2bdd52	00027db66d--652d23c16f074f11923fefac	00027db66d--652d23c16f074f11923fefa8	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:51:29.467	2023-10-16T11:53:37.522	2023-10-16T11:53:37.522	0.0300000000
26	control	А так он обманщик как и вся единая россия!	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652d23c16f074f11923fefac	00027db66d--652c699d593a5b043e0227bd	00027db66d--652d23c16f074f11923fefac	00027db66d--652d23c16f074f11923fefa8	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:51:29.467	2023-10-16T11:53:37.522	2023-10-16T11:53:37.522	0.0300000000
547	1	больше мгне не пиши	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d23ef43053127f32af3dc	00027db66d--652c6aa0ac0d3c5e4b2bdd18	00027db66d--652d23ef43053127f32af3dc	00027db66d--652d23ef43053127f32af3da	44aa4cbcf8fdab6290fc5f0b3bef326d	APPROVED	2023-10-16T11:52:15.534	2023-10-16T11:54:36.224	2023-10-16T11:54:36.224	0.0300000000
7	control	Неужели не доходит, что жалоба прилетит уже не от робота?	1	false	true			https://platform.toloka.ai/task/41793133/00027db66d--652d23ef43053127f32af3dc	00027db66d--652c699d593a5b043e022797	00027db66d--652d23ef43053127f32af3dc	00027db66d--652d23ef43053127f32af3da	44aa4cbcf8fdab6290fc5f0b3bef326d	APPROVED	2023-10-16T11:52:15.534	2023-10-16T11:54:36.224	2023-10-16T11:54:36.224	0.0300000000
409	1	такое чувство,что у него лицо вот-вот треснет.а может эта он с голоду так опухл?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d23ef43053127f32af3dc	00027db66d--652c6a9eac0d3c5e4b2bdc02	00027db66d--652d23ef43053127f32af3dc	00027db66d--652d23ef43053127f32af3da	44aa4cbcf8fdab6290fc5f0b3bef326d	APPROVED	2023-10-16T11:52:15.534	2023-10-16T11:54:36.224	2023-10-16T11:54:36.224	0.0300000000
524	1	Почему вы называете его художником?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d24426f074f1192400df4	00027db66d--652c6aa0ac0d3c5e4b2bdcea	00027db66d--652d24426f074f1192400df4	00027db66d--652d24426f074f1192400df0	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:53:38.776	2023-10-16T11:55:28.759	2023-10-16T11:55:28.759	0.0300000000
35	control	тренируйся чаще!! только не скачи высоко!	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652d24426f074f1192400df4	00027db66d--652c699e593a5b043e0227cf	00027db66d--652d24426f074f1192400df4	00027db66d--652d24426f074f1192400df0	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:53:38.776	2023-10-16T11:55:28.759	2023-10-16T11:55:28.759	0.0300000000
625	1	Миша не хороший человек должен сидеть в тюрьме и долго.ну дома сидеть приятней.под домашним арестом	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652d24426f074f1192400df4	00027db66d--652c6aa1ac0d3c5e4b2bddb5	00027db66d--652d24426f074f1192400df4	00027db66d--652d24426f074f1192400df0	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:53:38.776	2023-10-16T11:55:28.759	2023-10-16T11:55:28.759	0.0300000000
547	1	больше мгне не пиши	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d246d19a1954a81160846	00027db66d--652c6aa0ac0d3c5e4b2bdd18	00027db66d--652d246d19a1954a81160846	00027db66d--652d246d19a1954a81160840	bcf12c9edc2e936df803afd0f045f03f	APPROVED	2023-10-16T11:54:21.854	2023-10-16T11:55:02.757	2023-10-16T11:55:02.757	0.0300000000
8	control	Лучше не пиши ничего. Только позоришься	1	true	true			https://platform.toloka.ai/task/41793133/00027db66d--652d246d19a1954a81160846	00027db66d--652c699d593a5b043e022799	00027db66d--652d246d19a1954a81160846	00027db66d--652d246d19a1954a81160840	bcf12c9edc2e936df803afd0f045f03f	APPROVED	2023-10-16T11:54:21.854	2023-10-16T11:55:02.757	2023-10-16T11:55:02.757	0.0300000000
411	1	Кому он там нужен	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d246d19a1954a81160846	00027db66d--652c6a9eac0d3c5e4b2bdc06	00027db66d--652d246d19a1954a81160846	00027db66d--652d246d19a1954a81160840	bcf12c9edc2e936df803afd0f045f03f	APPROVED	2023-10-16T11:54:21.854	2023-10-16T11:55:02.757	2023-10-16T11:55:02.757	0.0300000000
36	control	а кто сейчас? лайкаем/гавкаем/во что превратили и сами превратились! бабки,бабло! их не заберешь на другую чторону,но спросят!	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652d24984a9baa4ea674dae6	00027db66d--652c699e593a5b043e0227d1	00027db66d--652d24984a9baa4ea674dae6	00027db66d--652d24984a9baa4ea674dad6	bcf12c9edc2e936df803afd0f045f03f	APPROVED	2023-10-16T11:55:04.320	2023-10-16T11:55:41.646	2023-10-16T11:55:41.646	0.0300000000
475	1	Плохой человек! Совсем пропил свою совесть! Ещё пытается критиковать работу других!	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652d24984a9baa4ea674dae6	00027db66d--652c6a9fac0d3c5e4b2bdc86	00027db66d--652d24984a9baa4ea674dae6	00027db66d--652d24984a9baa4ea674dad6	bcf12c9edc2e936df803afd0f045f03f	APPROVED	2023-10-16T11:55:04.320	2023-10-16T11:55:41.646	2023-10-16T11:55:41.646	0.0300000000
238	1	Наше правительство издевается над пенсионерами	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652d24984a9baa4ea674dae6	00027db66d--652c6a9cac0d3c5e4b2bda91	00027db66d--652d24984a9baa4ea674dae6	00027db66d--652d24984a9baa4ea674dad6	bcf12c9edc2e936df803afd0f045f03f	APPROVED	2023-10-16T11:55:04.320	2023-10-16T11:55:41.646	2023-10-16T11:55:41.646	0.0300000000
771	1	Не пиши больше ничего	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d24b206eca12d8e3f4e88	00027db66d--652c6aa2ac0d3c5e4b2bdedd	00027db66d--652d24b206eca12d8e3f4e88	00027db66d--652d24b206eca12d8e3f4e7b	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:55:30.300	2023-10-16T11:57:09.548	2023-10-16T11:57:09.548	0.0300000000
146	1	Все девушки мастурбируют	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652d24b206eca12d8e3f4e88	00027db66d--652c6a9bac0d3c5e4b2bd9c4	00027db66d--652d24b206eca12d8e3f4e88	00027db66d--652d24b206eca12d8e3f4e7b	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:55:30.300	2023-10-16T11:57:09.548	2023-10-16T11:57:09.548	0.0300000000
18	control	кто смотрит этого наливкина от одного его вида воротит.. непонятно что несёт	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652d24b206eca12d8e3f4e88	00027db66d--652c699d593a5b043e0227ad	00027db66d--652d24b206eca12d8e3f4e88	00027db66d--652d24b206eca12d8e3f4e7b	0203769640c6bf43098dfd9cfdf86218	APPROVED	2023-10-16T11:55:30.300	2023-10-16T11:57:09.548	2023-10-16T11:57:09.548	0.0300000000
409	1	такое чувство,что у него лицо вот-вот треснет.а может эта он с голоду так опухл?	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652d2543ac65250f580292dd	00027db66d--652c6a9eac0d3c5e4b2bdc02	00027db66d--652d2543ac65250f580292dd	00027db66d--652d2543ac65250f580292d7	bcf12c9edc2e936df803afd0f045f03f	APPROVED	2023-10-16T11:57:55.409	2023-10-16T11:58:36.681	2023-10-16T11:58:36.681	0.0300000000
524	1	Почему вы называете его художником?	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d2543ac65250f580292dd	00027db66d--652c6aa0ac0d3c5e4b2bdcea	00027db66d--652d2543ac65250f580292dd	00027db66d--652d2543ac65250f580292d7	bcf12c9edc2e936df803afd0f045f03f	APPROVED	2023-10-16T11:57:55.409	2023-10-16T11:58:36.681	2023-10-16T11:58:36.681	0.0300000000
38	control	Первый раз слышу что бы обезьян так обзывали	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652d2543ac65250f580292dd	00027db66d--652c699e593a5b043e0227d5	00027db66d--652d2543ac65250f580292dd	00027db66d--652d2543ac65250f580292d7	bcf12c9edc2e936df803afd0f045f03f	APPROVED	2023-10-16T11:57:55.409	2023-10-16T11:58:36.681	2023-10-16T11:58:36.681	0.0300000000
445	1	Вам лучше замолчать	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652d256ebd1050282a903ae6	00027db66d--652c6a9fac0d3c5e4b2bdc4a	00027db66d--652d256ebd1050282a903ae6	00027db66d--652d256ebd1050282a903ae3	bcf12c9edc2e936df803afd0f045f03f	APPROVED	2023-10-16T11:58:38.372	2023-10-16T11:59:11.781	2023-10-16T11:59:11.781	0.0300000000
350	1	кто этих людей выбирает в госдуму, кто то за них голосовал	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652d256ebd1050282a903ae6	00027db66d--652c6a9eac0d3c5e4b2bdb8a	00027db66d--652d256ebd1050282a903ae6	00027db66d--652d256ebd1050282a903ae3	bcf12c9edc2e936df803afd0f045f03f	APPROVED	2023-10-16T11:58:38.372	2023-10-16T11:59:11.781	2023-10-16T11:59:11.781	0.0300000000
5	control	Спартак сегодня побьют очко этим футболистам	1	true	true			https://platform.toloka.ai/task/41793133/00027db66d--652d256ebd1050282a903ae6	00027db66d--652c699d593a5b043e022793	00027db66d--652d256ebd1050282a903ae6	00027db66d--652d256ebd1050282a903ae3	bcf12c9edc2e936df803afd0f045f03f	APPROVED	2023-10-16T11:58:38.372	2023-10-16T11:59:11.781	2023-10-16T11:59:11.781	0.0300000000
25	control	зачем таким людям бог даёт детей, его бы самого наказать	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652d258aeba8d339d6d1e113	00027db66d--652c699d593a5b043e0227bb	00027db66d--652d258aeba8d339d6d1e113	00027db66d--652d258aeba8d339d6d1e10f	8e3fb1e85dd57c27dbbbccc571401b18	APPROVED	2023-10-16T11:59:06.846	2023-10-16T11:59:38.451	2023-10-16T11:59:38.451	0.0300000000
