INPUT:string1	INPUT:string2	OUTPUT:length	GOLDEN:length	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
NNJRPSPENH	UUGGYKUPOXLMA	1				https://platform.toloka.ai/task/41565705/00027a3e09--651703a8495d233df33f4479	00027a3e09--6516f36d15b13a5af60539fd	00027a3e09--651703a8495d233df33f4479	00027a3e09--651703a8495d233df33f4476	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T17:04:40.792	2023-09-29T17:07:58.987	2023-09-29T17:07:58.987	0.0290000000
JMJYPSUQ	NFZMULXJSGCT	3				https://platform.toloka.ai/task/41565705/00027a3e09--651703a8495d233df33f4479	00027a3e09--6516f36d15b13a5af6053a35	00027a3e09--651703a8495d233df33f4479	00027a3e09--651703a8495d233df33f4476	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T17:04:40.792	2023-09-29T17:07:58.987	2023-09-29T17:07:58.987	0.0290000000
CBVTWF	XRYXVWBDI	2	2			https://platform.toloka.ai/task/41565705/00027a3e09--651703a8495d233df33f4479	00027a3e09--6516f3589ed8a304702aa84d	00027a3e09--651703a8495d233df33f4479	00027a3e09--651703a8495d233df33f4476	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T17:04:40.792	2023-09-29T17:07:58.987	2023-09-29T17:07:58.987	0.0290000000
TKMAHDUUDZAXDTJYYAPXRNHLHZLRKL	MMKVYQWQRTTZC	2				https://platform.toloka.ai/task/41565705/00027a3e09--651703ec02bac2165720855a	00027a3e09--6516f36c15b13a5af605398a	00027a3e09--651703ec02bac2165720855a	00027a3e09--651703ec02bac21657208558	3803a5d1d9c8931b0569331eaf213c2f	APPROVED	2023-09-29T17:05:48.923	2023-09-29T17:07:35.142	2023-09-29T17:07:35.142	0.0290000000
KRHNTSDGSATSLTWPTCRKEQFRMHVOLZIOBGFZ	HBOBXKTCXFBUBAEJMEUWIRCKOCBNCFSYQY	2				https://platform.toloka.ai/task/41565705/00027a3e09--651703ec02bac2165720855a	00027a3e09--6516f36d15b13a5af60539d6	00027a3e09--651703ec02bac2165720855a	00027a3e09--651703ec02bac21657208558	3803a5d1d9c8931b0569331eaf213c2f	APPROVED	2023-09-29T17:05:48.923	2023-09-29T17:07:35.142	2023-09-29T17:07:35.142	0.0290000000
CTXMKP	CTAVMK	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--651703ec02bac2165720855a	00027a3e09--6516f3589ed8a304702aa86f	00027a3e09--651703ec02bac2165720855a	00027a3e09--651703ec02bac21657208558	3803a5d1d9c8931b0569331eaf213c2f	APPROVED	2023-09-29T17:05:48.923	2023-09-29T17:07:35.142	2023-09-29T17:07:35.142	0.0290000000
XIAHHYGQAXPCHTPKNDWEMSPVWRNMSNRCBCYIKR	VKS	2				https://platform.toloka.ai/task/41565705/00027a3e09--651703f78879a44e70287e61	00027a3e09--6516f36d15b13a5af60539b9	00027a3e09--651703f78879a44e70287e61	00027a3e09--651703f78879a44e70287e5e	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T17:05:59.334	2023-09-29T17:08:49.895	2023-09-29T17:08:49.895	0.0290000000
NNSIIRAQICB	QHRVJUHENFXDUEWLBNZQQKDGBZVXEEM	3				https://platform.toloka.ai/task/41565705/00027a3e09--651703f78879a44e70287e61	00027a3e09--6516f36d15b13a5af6053a3d	00027a3e09--651703f78879a44e70287e61	00027a3e09--651703f78879a44e70287e5e	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T17:05:59.334	2023-09-29T17:08:49.895	2023-09-29T17:08:49.895	0.0290000000
CLYUXYBX	JSCLYUY	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--651703f78879a44e70287e61	00027a3e09--6516f3589ed8a304702aa86b	00027a3e09--651703f78879a44e70287e61	00027a3e09--651703f78879a44e70287e5e	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T17:05:59.334	2023-09-29T17:08:49.895	2023-09-29T17:08:49.895	0.0290000000
JMCYPGB	JMSCYB	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--651704318879a44e702888b3	00027a3e09--6516f3589ed8a304702aa867	00027a3e09--651704318879a44e702888b3	00027a3e09--651704318879a44e702888b1	fc6e5caa3dc328e7558b072e6607e399	APPROVED	2023-09-29T17:06:57.879	2023-09-29T17:08:08.336	2023-09-29T17:08:08.336	0.0290000000
XIAHHYGQAXPCHTPKNDWEMSPVWRNMSNRCBCYIKR	VKS	2				https://platform.toloka.ai/task/41565705/00027a3e09--651704318879a44e702888b3	00027a3e09--6516f36d15b13a5af60539b9	00027a3e09--651704318879a44e702888b3	00027a3e09--651704318879a44e702888b1	fc6e5caa3dc328e7558b072e6607e399	APPROVED	2023-09-29T17:06:57.879	2023-09-29T17:08:08.336	2023-09-29T17:08:08.336	0.0290000000
KUI	EILMEQZVGBWXOFEI	1				https://platform.toloka.ai/task/41565705/00027a3e09--651704318879a44e702888b3	00027a3e09--6516f36d15b13a5af60539d3	00027a3e09--651704318879a44e702888b3	00027a3e09--651704318879a44e702888b1	fc6e5caa3dc328e7558b072e6607e399	APPROVED	2023-09-29T17:06:57.879	2023-09-29T17:08:08.336	2023-09-29T17:08:08.336	0.0290000000
XIAHHYGQAXPCHTPKNDWEMSPVWRNMSNRCBCYIKR	VKS	2				https://platform.toloka.ai/task/41565705/00027a3e09--65170458bded9655b68187a4	00027a3e09--6516f36d15b13a5af60539b9	00027a3e09--65170458bded9655b68187a4	00027a3e09--65170458bded9655b68187a0	3803a5d1d9c8931b0569331eaf213c2f	APPROVED	2023-09-29T17:07:36.666	2023-09-29T17:08:56.572	2023-09-29T17:08:56.572	0.0290000000
BAZMMNLYJHYLHWOCPBBDIRJS	RMIEISPYKWPKFSFPCKUNQJYFFLUAOTZKM	3				https://platform.toloka.ai/task/41565705/00027a3e09--65170458bded9655b68187a4	00027a3e09--6516f36c15b13a5af6053982	00027a3e09--65170458bded9655b68187a4	00027a3e09--65170458bded9655b68187a0	3803a5d1d9c8931b0569331eaf213c2f	APPROVED	2023-09-29T17:07:36.666	2023-09-29T17:08:56.572	2023-09-29T17:08:56.572	0.0290000000
QDADC	WGUMJPMWVEKGML	0	0			https://platform.toloka.ai/task/41565705/00027a3e09--65170458bded9655b68187a4	00027a3e09--6516f3589ed8a304702aa855	00027a3e09--65170458bded9655b68187a4	00027a3e09--65170458bded9655b68187a0	3803a5d1d9c8931b0569331eaf213c2f	APPROVED	2023-09-29T17:07:36.666	2023-09-29T17:08:56.572	2023-09-29T17:08:56.572	0.0290000000
VTDWLKSVVLMOPOWTDURD	AMKFFBAOM	2				https://platform.toloka.ai/task/41565705/00027a3e09--6517045f2d0529346bed1aab	00027a3e09--6516f36d15b13a5af6053a1c	00027a3e09--6517045f2d0529346bed1aab	00027a3e09--6517045f2d0529346bed1aa2	7e90109e66c666a721f182bcd4c0ea10	APPROVED	2023-09-29T17:07:43.734	2023-09-29T17:09:06.502	2023-09-29T17:09:06.502	0.0290000000
NGFUX	NQGUX	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6517045f2d0529346bed1aab	00027a3e09--6516f3589ed8a304702aa85f	00027a3e09--6517045f2d0529346bed1aab	00027a3e09--6517045f2d0529346bed1aa2	7e90109e66c666a721f182bcd4c0ea10	APPROVED	2023-09-29T17:07:43.734	2023-09-29T17:09:06.502	2023-09-29T17:09:06.502	0.0290000000
NNJRPSPENH	UUGGYKUPOXLMA	1				https://platform.toloka.ai/task/41565705/00027a3e09--6517045f2d0529346bed1aab	00027a3e09--6516f36d15b13a5af60539fd	00027a3e09--6517045f2d0529346bed1aab	00027a3e09--6517045f2d0529346bed1aa2	7e90109e66c666a721f182bcd4c0ea10	APPROVED	2023-09-29T17:07:43.734	2023-09-29T17:09:06.502	2023-09-29T17:09:06.502	0.0290000000
FQKIRAGFZ	YNQEZVJICNSTAKZMMDIAQMRLCHUJIMDLP	4				https://platform.toloka.ai/task/41565705/00027a3e09--6517047702bac21657209e8a	00027a3e09--6516f36d15b13a5af6053a01	00027a3e09--6517047702bac21657209e8a	00027a3e09--6517047702bac21657209e84	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T17:08:07.231	2023-09-29T17:10:24.848	2023-09-29T17:10:24.848	0.0290000000
VQAIME	UPTYYZKEGRYWTJNO	1				https://platform.toloka.ai/task/41565705/00027a3e09--6517047702bac21657209e8a	00027a3e09--6516f36d15b13a5af60539bf	00027a3e09--6517047702bac21657209e8a	00027a3e09--6517047702bac21657209e84	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T17:08:07.231	2023-09-29T17:10:24.848	2023-09-29T17:10:24.848	0.0290000000
CTXMKP	CTAVMK	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6517047702bac21657209e8a	00027a3e09--6516f3589ed8a304702aa86f	00027a3e09--6517047702bac21657209e8a	00027a3e09--6517047702bac21657209e84	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T17:08:07.231	2023-09-29T17:10:24.848	2023-09-29T17:10:24.848	0.0290000000
BVRVYG	BRVXG	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--6517047a2d0529346bed1f61	00027a3e09--6516f3589ed8a304702aa86d	00027a3e09--6517047a2d0529346bed1f61	00027a3e09--651704792d0529346bed1f5e	fc6e5caa3dc328e7558b072e6607e399	APPROVED	2023-09-29T17:08:10.021	2023-09-29T17:16:06.105	2023-09-29T17:16:06.105	0.0290000000
IJH	IXOOMNEVHGMUGDWAWXTYPMJ	2				https://platform.toloka.ai/task/41565705/00027a3e09--6517047a2d0529346bed1f61	00027a3e09--6516f36d15b13a5af60539b3	00027a3e09--6517047a2d0529346bed1f61	00027a3e09--651704792d0529346bed1f5e	fc6e5caa3dc328e7558b072e6607e399	APPROVED	2023-09-29T17:08:10.021	2023-09-29T17:16:06.105	2023-09-29T17:16:06.105	0.0290000000
YGBMFCJZGTCFPKDCGWNBVNCVOZCIIOAX	HNIIDTLBXDJHJYEBY	3				https://platform.toloka.ai/task/41565705/00027a3e09--6517047a2d0529346bed1f61	00027a3e09--6516f36d15b13a5af6053a06	00027a3e09--6517047a2d0529346bed1f61	00027a3e09--651704792d0529346bed1f5e	fc6e5caa3dc328e7558b072e6607e399	APPROVED	2023-09-29T17:08:10.021	2023-09-29T17:16:06.105	2023-09-29T17:16:06.105	0.0290000000
FQKIRAGFZ	YNQEZVJICNSTAKZMMDIAQMRLCHUJIMDLP	4				https://platform.toloka.ai/task/41565705/00027a3e09--651704a34dc98f156eb2fa44	00027a3e09--6516f36d15b13a5af6053a01	00027a3e09--651704a34dc98f156eb2fa44	00027a3e09--651704a34dc98f156eb2fa41	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T17:08:51.375	2023-09-29T17:11:31.466	2023-09-29T17:11:31.466	0.0290000000
ZTIBVCQVWNWLVRYHABSI	JFNPROJMXSGNHISCQRWZMARLS	6				https://platform.toloka.ai/task/41565705/00027a3e09--651704a34dc98f156eb2fa44	00027a3e09--6516f36d15b13a5af60539fb	00027a3e09--651704a34dc98f156eb2fa44	00027a3e09--651704a34dc98f156eb2fa41	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T17:08:51.375	2023-09-29T17:11:31.466	2023-09-29T17:11:31.466	0.0290000000
JOU	FQJMCXUN	2	2			https://platform.toloka.ai/task/41565705/00027a3e09--651704a34dc98f156eb2fa44	00027a3e09--6516f3589ed8a304702aa863	00027a3e09--651704a34dc98f156eb2fa44	00027a3e09--651704a34dc98f156eb2fa41	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T17:08:51.375	2023-09-29T17:11:31.466	2023-09-29T17:11:31.466	0.0290000000
VQAIME	UPTYYZKEGRYWTJNO	1				https://platform.toloka.ai/task/41565705/00027a3e09--651704aa9ed8a304702db70a	00027a3e09--6516f36d15b13a5af60539bf	00027a3e09--651704aa9ed8a304702db70a	00027a3e09--651704aa9ed8a304702db708	3803a5d1d9c8931b0569331eaf213c2f	APPROVED	2023-09-29T17:08:58.114	2023-09-29T17:10:51.048	2023-09-29T17:10:51.048	0.0290000000
KOZSLCTZPEHQTGZPMIIKSLJXRMMQOH	JCAMODOBYBXXGRBFWGZDMPUXS	3				https://platform.toloka.ai/task/41565705/00027a3e09--651704aa9ed8a304702db70a	00027a3e09--6516f36c15b13a5af6053996	00027a3e09--651704aa9ed8a304702db70a	00027a3e09--651704aa9ed8a304702db708	3803a5d1d9c8931b0569331eaf213c2f	APPROVED	2023-09-29T17:08:58.114	2023-09-29T17:10:51.048	2023-09-29T17:10:51.048	0.0290000000
CLYUXYBX	JSCLYUY	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--651704aa9ed8a304702db70a	00027a3e09--6516f3589ed8a304702aa86b	00027a3e09--651704aa9ed8a304702db70a	00027a3e09--651704aa9ed8a304702db708	3803a5d1d9c8931b0569331eaf213c2f	APPROVED	2023-09-29T17:08:58.114	2023-09-29T17:10:51.048	2023-09-29T17:10:51.048	0.0290000000
APVUBJSN	AVBEJS	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--651704aabded9655b68194ce	00027a3e09--6516f3589ed8a304702aa869	00027a3e09--651704aabded9655b68194ce	00027a3e09--651704aabded9655b68194cc	c821b3e270916ef3a3a458c83752d3bd	APPROVED	2023-09-29T17:08:58.613	2023-09-29T17:10:04.003	2023-09-29T17:10:04.003	0.0290000000
VQAIME	UPTYYZKEGRYWTJNO	1				https://platform.toloka.ai/task/41565705/00027a3e09--651704aabded9655b68194ce	00027a3e09--6516f36d15b13a5af60539bf	00027a3e09--651704aabded9655b68194ce	00027a3e09--651704aabded9655b68194cc	c821b3e270916ef3a3a458c83752d3bd	APPROVED	2023-09-29T17:08:58.613	2023-09-29T17:10:04.003	2023-09-29T17:10:04.003	0.0290000000
IJH	IXOOMNEVHGMUGDWAWXTYPMJ	2				https://platform.toloka.ai/task/41565705/00027a3e09--651704aabded9655b68194ce	00027a3e09--6516f36d15b13a5af60539b3	00027a3e09--651704aabded9655b68194ce	00027a3e09--651704aabded9655b68194cc	c821b3e270916ef3a3a458c83752d3bd	APPROVED	2023-09-29T17:08:58.613	2023-09-29T17:10:04.003	2023-09-29T17:10:04.003	0.0290000000
OGK	MLDIFUTYN	0	0			https://platform.toloka.ai/task/41565705/00027a3e09--651704b494b89b3e3a6e9f47	00027a3e09--6516f3589ed8a304702aa85b	00027a3e09--651704b494b89b3e3a6e9f47	00027a3e09--651704b494b89b3e3a6e9f43	7e90109e66c666a721f182bcd4c0ea10	APPROVED	2023-09-29T17:09:08.365	2023-09-29T17:10:58.089	2023-09-29T17:10:58.089	0.0290000000
XIAHHYGQAXPCHTPKNDWEMSPVWRNMSNRCBCYIKR	VKS	2				https://platform.toloka.ai/task/41565705/00027a3e09--651704b494b89b3e3a6e9f47	00027a3e09--6516f36d15b13a5af60539b9	00027a3e09--651704b494b89b3e3a6e9f47	00027a3e09--651704b494b89b3e3a6e9f43	7e90109e66c666a721f182bcd4c0ea10	APPROVED	2023-09-29T17:09:08.365	2023-09-29T17:10:58.089	2023-09-29T17:10:58.089	0.0290000000
ZTIBVCQVWNWLVRYHABSI	JFNPROJMXSGNHISCQRWZMARLS	3				https://platform.toloka.ai/task/41565705/00027a3e09--651704b494b89b3e3a6e9f47	00027a3e09--6516f36d15b13a5af60539fb	00027a3e09--651704b494b89b3e3a6e9f47	00027a3e09--651704b494b89b3e3a6e9f43	7e90109e66c666a721f182bcd4c0ea10	APPROVED	2023-09-29T17:09:08.365	2023-09-29T17:10:58.089	2023-09-29T17:10:58.089	0.0290000000
XYBLJFJXPOFBL	WAXIYTLYIKNWOOWUDQKTZQSEMCSMSRBYVJQMWOU	5				https://platform.toloka.ai/task/41565705/00027a3e09--651704fa8879a44e7028a841	00027a3e09--6516f36d15b13a5af6053a04	00027a3e09--651704fa8879a44e7028a841	00027a3e09--651704fa8879a44e7028a83f	c821b3e270916ef3a3a458c83752d3bd	APPROVED	2023-09-29T17:10:18.231	2023-09-29T17:12:31.668	2023-09-29T17:12:31.668	0.0290000000
NGFUX	NQGUX	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--651704fa8879a44e7028a841	00027a3e09--6516f3589ed8a304702aa85f	00027a3e09--651704fa8879a44e7028a841	00027a3e09--651704fa8879a44e7028a83f	c821b3e270916ef3a3a458c83752d3bd	APPROVED	2023-09-29T17:10:18.231	2023-09-29T17:12:31.668	2023-09-29T17:12:31.668	0.0290000000
KOZSLCTZPEHQTGZPMIIKSLJXRMMQOH	JCAMODOBYBXXGRBFWGZDMPUXS	5				https://platform.toloka.ai/task/41565705/00027a3e09--651704fa8879a44e7028a841	00027a3e09--6516f36c15b13a5af6053996	00027a3e09--651704fa8879a44e7028a841	00027a3e09--651704fa8879a44e7028a83f	c821b3e270916ef3a3a458c83752d3bd	APPROVED	2023-09-29T17:10:18.231	2023-09-29T17:12:31.668	2023-09-29T17:12:31.668	0.0290000000
EYVOVVJUNQLLTJHSAM	SUKAHFDURUTCJOOZHGWMNCTM	4				https://platform.toloka.ai/task/41565705/00027a3e09--6517050215b13a5af60812f4	00027a3e09--6516f36d15b13a5af6053a11	00027a3e09--6517050215b13a5af60812f4	00027a3e09--6517050215b13a5af60812f0	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T17:10:26.755	2023-09-29T17:14:24.877	2023-09-29T17:14:24.877	0.0290000000
KXCSM	TNOHVLHULSTIZKT	1	1			https://platform.toloka.ai/task/41565705/00027a3e09--6517050215b13a5af60812f4	00027a3e09--6516f3589ed8a304702aa853	00027a3e09--6517050215b13a5af60812f4	00027a3e09--6517050215b13a5af60812f0	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T17:10:26.755	2023-09-29T17:14:24.877	2023-09-29T17:14:24.877	0.0290000000
BAZMMNLYJHYLHWOCPBBDIRJS	RMIEISPYKWPKFSFPCKUNQJYFFLUAOTZKM	6				https://platform.toloka.ai/task/41565705/00027a3e09--6517050215b13a5af60812f4	00027a3e09--6516f36c15b13a5af6053982	00027a3e09--6517050215b13a5af60812f4	00027a3e09--6517050215b13a5af60812f0	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T17:10:26.755	2023-09-29T17:14:24.877	2023-09-29T17:14:24.877	0.0290000000
JMCYPGB	JMSCYB	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--6517051d17aed1610e019f67	00027a3e09--6516f3589ed8a304702aa867	00027a3e09--6517051d17aed1610e019f67	00027a3e09--6517051d17aed1610e019f63	3803a5d1d9c8931b0569331eaf213c2f	APPROVED	2023-09-29T17:10:53.071	2023-09-29T17:15:28.776	2023-09-29T17:15:28.776	0.0290000000
GJBRELWWAGESJGRXUSONTHJEYI	KQKVBLDVEIPTIMIGXHZYFUHXLRMACKGECPONUY	5				https://platform.toloka.ai/task/41565705/00027a3e09--6517051d17aed1610e019f67	00027a3e09--6516f36c15b13a5af6053988	00027a3e09--6517051d17aed1610e019f67	00027a3e09--6517051d17aed1610e019f63	3803a5d1d9c8931b0569331eaf213c2f	APPROVED	2023-09-29T17:10:53.071	2023-09-29T17:15:28.776	2023-09-29T17:15:28.776	0.0290000000
EYVOVVJUNQLLTJHSAM	SUKAHFDURUTCJOOZHGWMNCTM	4				https://platform.toloka.ai/task/41565705/00027a3e09--6517051d17aed1610e019f67	00027a3e09--6516f36d15b13a5af6053a11	00027a3e09--6517051d17aed1610e019f67	00027a3e09--6517051d17aed1610e019f63	3803a5d1d9c8931b0569331eaf213c2f	APPROVED	2023-09-29T17:10:53.071	2023-09-29T17:15:28.776	2023-09-29T17:15:28.776	0.0290000000
KJ	ZEXQQHFXWEFJDHRFCOP	1	1			https://platform.toloka.ai/task/41565705/00027a3e09--6517052717aed1610e01a59c	00027a3e09--6516f3589ed8a304702aa873	00027a3e09--6517052717aed1610e01a59c	00027a3e09--6517052717aed1610e01a597	7e90109e66c666a721f182bcd4c0ea10	APPROVED	2023-09-29T17:11:03.075	2023-09-29T17:13:53.018	2023-09-29T17:13:53.018	0.0290000000
KRHNTSDGSATSLTWPTCRKEQFRMHVOLZIOBGFZ	HBOBXKTCXFBUBAEJMEUWIRCKOCBNCFSYQY	4				https://platform.toloka.ai/task/41565705/00027a3e09--6517052717aed1610e01a59c	00027a3e09--6516f36d15b13a5af60539d6	00027a3e09--6517052717aed1610e01a59c	00027a3e09--6517052717aed1610e01a597	7e90109e66c666a721f182bcd4c0ea10	APPROVED	2023-09-29T17:11:03.075	2023-09-29T17:13:53.018	2023-09-29T17:13:53.018	0.0290000000
IJH	IXOOMNEVHGMUGDWAWXTYPMJ	2				https://platform.toloka.ai/task/41565705/00027a3e09--6517052717aed1610e01a59c	00027a3e09--6516f36d15b13a5af60539b3	00027a3e09--6517052717aed1610e01a59c	00027a3e09--6517052717aed1610e01a597	7e90109e66c666a721f182bcd4c0ea10	APPROVED	2023-09-29T17:11:03.075	2023-09-29T17:13:53.018	2023-09-29T17:13:53.018	0.0290000000
NNJRPSPENH	UUGGYKUPOXLMA	1				https://platform.toloka.ai/task/41565705/00027a3e09--651705462d0529346bed50bc	00027a3e09--6516f36d15b13a5af60539fd	00027a3e09--651705462d0529346bed50bc	00027a3e09--651705462d0529346bed50ba	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T17:11:34.305	2023-09-29T17:15:09.692	2023-09-29T17:15:09.692	0.0290000000
GJBRELWWAGESJGRXUSONTHJEYI	KQKVBLDVEIPTIMIGXHZYFUHXLRMACKGECPONUY	5				https://platform.toloka.ai/task/41565705/00027a3e09--651705462d0529346bed50bc	00027a3e09--6516f36c15b13a5af6053988	00027a3e09--651705462d0529346bed50bc	00027a3e09--651705462d0529346bed50ba	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T17:11:34.305	2023-09-29T17:15:09.692	2023-09-29T17:15:09.692	0.0290000000
KJ	ZEXQQHFXWEFJDHRFCOP	1	1			https://platform.toloka.ai/task/41565705/00027a3e09--651705462d0529346bed50bc	00027a3e09--6516f3589ed8a304702aa873	00027a3e09--651705462d0529346bed50bc	00027a3e09--651705462d0529346bed50ba	f43f4915ec4c151fb43f4256edc9be20	APPROVED	2023-09-29T17:11:34.305	2023-09-29T17:15:09.692	2023-09-29T17:15:09.692	0.0290000000
EYVOVVJUNQLLTJHSAM	SUKAHFDURUTCJOOZHGWMNCTM	4				https://platform.toloka.ai/task/41565705/00027a3e09--6517055a94b89b3e3a6ec2d9	00027a3e09--6516f36d15b13a5af6053a11	00027a3e09--6517055a94b89b3e3a6ec2d9	00027a3e09--6517055a94b89b3e3a6ec2d5	09270e2692eb04c43c710a395ddd4d55	APPROVED	2023-09-29T17:11:54.123	2023-09-29T17:13:25.578	2023-09-29T17:13:25.578	0.0290000000
QDADC	WGUMJPMWVEKGML	0	0			https://platform.toloka.ai/task/41565705/00027a3e09--6517055a94b89b3e3a6ec2d9	00027a3e09--6516f3589ed8a304702aa855	00027a3e09--6517055a94b89b3e3a6ec2d9	00027a3e09--6517055a94b89b3e3a6ec2d5	09270e2692eb04c43c710a395ddd4d55	APPROVED	2023-09-29T17:11:54.123	2023-09-29T17:13:25.578	2023-09-29T17:13:25.578	0.0290000000
KUI	EILMEQZVGBWXOFEI	1				https://platform.toloka.ai/task/41565705/00027a3e09--6517055a94b89b3e3a6ec2d9	00027a3e09--6516f36d15b13a5af60539d3	00027a3e09--6517055a94b89b3e3a6ec2d9	00027a3e09--6517055a94b89b3e3a6ec2d5	09270e2692eb04c43c710a395ddd4d55	APPROVED	2023-09-29T17:11:54.123	2023-09-29T17:13:25.578	2023-09-29T17:13:25.578	0.0290000000
A	CCTFDRAPRZWUGCJUTBFFVXCOPMPG	1				https://platform.toloka.ai/task/41565705/00027a3e09--651705834dc98f156eb32386	00027a3e09--6516f36d15b13a5af60539eb	00027a3e09--651705834dc98f156eb32386	00027a3e09--651705834dc98f156eb32384	c821b3e270916ef3a3a458c83752d3bd	APPROVED	2023-09-29T17:12:35.135	2023-09-29T17:15:17.392	2023-09-29T17:15:17.392	0.0290000000
EYVOVVJUNQLLTJHSAM	SUKAHFDURUTCJOOZHGWMNCTM	5				https://platform.toloka.ai/task/41565705/00027a3e09--651705834dc98f156eb32386	00027a3e09--6516f36d15b13a5af6053a11	00027a3e09--651705834dc98f156eb32386	00027a3e09--651705834dc98f156eb32384	c821b3e270916ef3a3a458c83752d3bd	APPROVED	2023-09-29T17:12:35.135	2023-09-29T17:15:17.392	2023-09-29T17:15:17.392	0.0290000000
JMCYPGB	JMSCYB	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--651705834dc98f156eb32386	00027a3e09--6516f3589ed8a304702aa867	00027a3e09--651705834dc98f156eb32386	00027a3e09--651705834dc98f156eb32384	c821b3e270916ef3a3a458c83752d3bd	APPROVED	2023-09-29T17:12:35.135	2023-09-29T17:15:17.392	2023-09-29T17:15:17.392	0.0290000000
KOZSLCTZPEHQTGZPMIIKSLJXRMMQOH	JCAMODOBYBXXGRBFWGZDMPUXS	3				https://platform.toloka.ai/task/41565705/00027a3e09--651705d29ed8a304702de8af	00027a3e09--6516f36c15b13a5af6053996	00027a3e09--651705d29ed8a304702de8af	00027a3e09--651705d29ed8a304702de8ad	7e90109e66c666a721f182bcd4c0ea10	APPROVED	2023-09-29T17:13:54.891	2023-09-29T17:16:35.468	2023-09-29T17:16:35.468	0.0290000000
JMCYPGB	JMSCYB	5	5			https://platform.toloka.ai/task/41565705/00027a3e09--651705d29ed8a304702de8af	00027a3e09--6516f3589ed8a304702aa867	00027a3e09--651705d29ed8a304702de8af	00027a3e09--651705d29ed8a304702de8ad	7e90109e66c666a721f182bcd4c0ea10	APPROVED	2023-09-29T17:13:54.891	2023-09-29T17:16:35.468	2023-09-29T17:16:35.468	0.0290000000
GJBRELWWAGESJGRXUSONTHJEYI	KQKVBLDVEIPTIMIGXHZYFUHXLRMACKGECPONUY	4				https://platform.toloka.ai/task/41565705/00027a3e09--651705d29ed8a304702de8af	00027a3e09--6516f36c15b13a5af6053988	00027a3e09--651705d29ed8a304702de8af	00027a3e09--651705d29ed8a304702de8ad	7e90109e66c666a721f182bcd4c0ea10	APPROVED	2023-09-29T17:13:54.891	2023-09-29T17:16:35.468	2023-09-29T17:16:35.468	0.0290000000
YGBMFCJZGTCFPKDCGWNBVNCVOZCIIOAX	HNIIDTLBXDJHJYEBY	3				https://platform.toloka.ai/task/41565705/00027a3e09--651705f62d0529346bed7214	00027a3e09--6516f36d15b13a5af6053a06	00027a3e09--651705f62d0529346bed7214	00027a3e09--651705f62d0529346bed7210	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T17:14:30.575	2023-09-29T17:18:17.733	2023-09-29T17:18:17.733	0.0290000000
NGFUX	NQGUX	4	4			https://platform.toloka.ai/task/41565705/00027a3e09--651705f62d0529346bed7214	00027a3e09--6516f3589ed8a304702aa85f	00027a3e09--651705f62d0529346bed7214	00027a3e09--651705f62d0529346bed7210	083d2ddc34c5acfe33c9e993c9422afd	APPROVED	2023-09-29T17:14:30.575	2023-09-29T17:18:17.733	2023-09-29T17:18:17.733	0.0290000000
