INPUT:formula	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
((((-3) + (-5) - 9) - (6 * (-5) + (-3))) / (((-3) - 9 - (-9)) * (5 / 9 / (-9))))	86				https://platform.toloka.ai/task/41562232/00027a3078--651c183049f739330248a01d	00027a3078--6516b2ec056db464d2cd5a50	00027a3078--651c183049f739330248a01d	00027a3078--651c183049f739330248a019	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:33:36.264	2023-10-03T13:37:24.246	2023-10-03T13:37:24.246	0.0350000000
((((-1) * (-3)) * (8 * (-3))) + (((-9) + 4) - ((-3) - (-3))))	-77	-77			https://platform.toloka.ai/task/41562232/00027a3078--651c183049f739330248a01d	00027a3078--6516b2c9f9fa01475aa9b784	00027a3078--651c183049f739330248a01d	00027a3078--651c183049f739330248a019	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:33:36.264	2023-10-03T13:37:24.246	2023-10-03T13:37:24.246	0.0350000000
((((-3) - 2) / (5 / 2)) + ((8 - (-9)) - ((-9) - (-6))))	18				https://platform.toloka.ai/task/41562232/00027a3078--651c183049f739330248a01d	00027a3078--6516b2eb056db464d2cd5974	00027a3078--651c183049f739330248a01d	00027a3078--651c183049f739330248a019	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:33:36.264	2023-10-03T13:37:24.246	2023-10-03T13:37:24.246	0.0350000000
((((-7) + 6) - (5 + 7)) - ((3 + (-4)) + (6 - 3)))	-15	-15			https://platform.toloka.ai/task/41562232/00027a3078--651c19276ab78f096a25c68f	00027a3078--6516b2c9f9fa01475aa9b765	00027a3078--651c19276ab78f096a25c68f	00027a3078--651c19276ab78f096a25c68d	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:37:43.668	2023-10-03T13:51:19.615	2023-10-03T13:51:19.615	0.0350000000
((((-4) - (-3) * 9 / (-8)) - (4 * 6 / 1 * 0)) * (((-3) + 1 - 5 + (-8)) - (2 * 9 + (-4) * (-9))))	-509				https://platform.toloka.ai/task/41562232/00027a3078--651c19276ab78f096a25c68f	00027a3078--6516b2ec056db464d2cd5a8a	00027a3078--651c19276ab78f096a25c68f	00027a3078--651c19276ab78f096a25c68d	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:37:43.668	2023-10-03T13:51:19.615	2023-10-03T13:51:19.615	0.0350000000
((((-4) - 8 + (-3)) * ((-8) + (-9) - 8)) + ((3 * 8 + 7) * (0 * (-3) * (-5))))	375				https://platform.toloka.ai/task/41562232/00027a3078--651c19276ab78f096a25c68f	00027a3078--6516b2ec056db464d2cd59e9	00027a3078--651c19276ab78f096a25c68f	00027a3078--651c19276ab78f096a25c68d	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:37:43.668	2023-10-03T13:51:19.615	2023-10-03T13:51:19.615	0.0350000000
(((((-7) - (-5) * 7 - 2) + ((-1) + (-7) + 5 - 4)) * (((-6) - (-5) * 7 + (-4)) - ((-5) * 7 + (-4) - (-9)))) - (((0 + (-7) + (-8) + 7) - ((-5) - (-9) - (-9) * (-6))) * ((4 - 8 - (-9) + 6) + (8 * (-4) + 0 - (-3)))))	1801	1801			https://platform.toloka.ai/task/41562232/00027a3078--651c19e8b9388529971c5dce	00027a3078--6516b2c9f9fa01475aa9b774	00027a3078--651c19e8b9388529971c5dce	00027a3078--651c19e8b9388529971c5dc9	0432c4fe00ac90988010bf499b7171d8	APPROVED	2023-10-03T13:40:56.169	2023-10-03T13:42:28.419	2023-10-03T13:42:28.419	0.0350000000
((((-7) - (-4)) * (3 - (-1))) - (((-6) * (-6)) * ((-5) / 6)))	18				https://platform.toloka.ai/task/41562232/00027a3078--651c19e8b9388529971c5dce	00027a3078--6516b2eb056db464d2cd5988	00027a3078--651c19e8b9388529971c5dce	00027a3078--651c19e8b9388529971c5dc9	0432c4fe00ac90988010bf499b7171d8	APPROVED	2023-10-03T13:40:56.169	2023-10-03T13:42:28.419	2023-10-03T13:42:28.419	0.0350000000
(((-7) + 8 + (-3) - (-5)) * ((-5) * 1 * 2 * (-9)))	270				https://platform.toloka.ai/task/41562232/00027a3078--651c19e8b9388529971c5dce	00027a3078--6516b2ed056db464d2cd5d27	00027a3078--651c19e8b9388529971c5dce	00027a3078--651c19e8b9388529971c5dc9	0432c4fe00ac90988010bf499b7171d8	APPROVED	2023-10-03T13:40:56.169	2023-10-03T13:42:28.419	2023-10-03T13:42:28.419	0.0350000000
((((5 / (-1)) / (6 - 4)) + (((-5) - (-6)) * ((-4) / 9))) + (((9 / (-3)) - (0 + (-6))) + (((-7) * (-5)) - (4 - 8))))	39				https://platform.toloka.ai/task/41562232/00027a3078--651c19f3e350273c5489f15c	00027a3078--6516b2eb056db464d2cd579b	00027a3078--651c19f3e350273c5489f15c	00027a3078--651c19f3e350273c5489f157	ca1b69ba6c1c13f2bb28e4fb6f317459	APPROVED	2023-10-03T13:41:07.198	2023-10-03T13:46:20.497	2023-10-03T13:46:20.497	0.0350000000
(((((-6) * 3 - 2) * (5 - (-1) + (-1))) + ((0 * 6 - 3) + (3 + (-2) * 3))) * (((3 * (-5) - (-4)) - ((-5) + (-5) + 3)) * (((-2) + 9 * 5) - (0 * (-5) + 1))))	17808	17808			https://platform.toloka.ai/task/41562232/00027a3078--651c19f3e350273c5489f15c	00027a3078--6516b2c9f9fa01475aa9b786	00027a3078--651c19f3e350273c5489f15c	00027a3078--651c19f3e350273c5489f157	ca1b69ba6c1c13f2bb28e4fb6f317459	APPROVED	2023-10-03T13:41:07.198	2023-10-03T13:46:20.497	2023-10-03T13:46:20.497	0.0350000000
(1 * (-6) + (-2) * (-7))	8				https://platform.toloka.ai/task/41562232/00027a3078--651c19f3e350273c5489f15c	00027a3078--6516b2ee056db464d2cd5e76	00027a3078--651c19f3e350273c5489f15c	00027a3078--651c19f3e350273c5489f157	ca1b69ba6c1c13f2bb28e4fb6f317459	APPROVED	2023-10-03T13:41:07.198	2023-10-03T13:46:20.497	2023-10-03T13:46:20.497	0.0350000000
((((7 * (-2)) - (5 * (-8))) * (((-4) - (-9)) + (5 * (-3)))) - ((((-3) * (-4)) * (2 - 5)) + ((3 - 5) * ((-4) / 9))))	-225				https://platform.toloka.ai/task/41562232/00027a3078--651c1a09cd594f2a6a840266	00027a3078--6516b2eb056db464d2cd5773	00027a3078--651c1a09cd594f2a6a840266	00027a3078--651c1a09cd594f2a6a840262	723631788915ac4929b57a4868d7a1c5	APPROVED	2023-10-03T13:41:29.778	2023-10-03T13:50:07.060	2023-10-03T13:50:07.060	0.0300000000
((((0 * 1) * (0 * (-7))) - (((-7) - 1) - (8 + 5))) * (((0 + 0) + (5 * 8)) * (((-6) + (-7)) + ((-8) + 5))))	-13440	-13440			https://platform.toloka.ai/task/41562232/00027a3078--651c1a09cd594f2a6a840266	00027a3078--6516b2c9f9fa01475aa9b76f	00027a3078--651c1a09cd594f2a6a840266	00027a3078--651c1a09cd594f2a6a840262	723631788915ac4929b57a4868d7a1c5	APPROVED	2023-10-03T13:41:29.778	2023-10-03T13:50:07.060	2023-10-03T13:50:07.060	0.0300000000
(((((-1) / 9) + (9 + 6)) * (((-8) - (-1)) - (9 / (-1)))) * ((((-9) * 5) + (3 - (-5))) + ((6 / (-4)) * ((-5) * 3))))	-432				https://platform.toloka.ai/task/41562232/00027a3078--651c1a09cd594f2a6a840266	00027a3078--6516b2eb056db464d2cd576b	00027a3078--651c1a09cd594f2a6a840266	00027a3078--651c1a09cd594f2a6a840262	723631788915ac4929b57a4868d7a1c5	APPROVED	2023-10-03T13:41:29.778	2023-10-03T13:50:07.060	2023-10-03T13:50:07.060	0.0300000000
((((-3) - 2) / (5 / 2)) + ((8 - (-9)) - ((-9) - (-6))))	18				https://platform.toloka.ai/task/41562232/00027a3078--651c1b317247eb04d6fd8eab	00027a3078--6516b2eb056db464d2cd5974	00027a3078--651c1b317247eb04d6fd8eab	00027a3078--651c1b317247eb04d6fd8ea9	ca1b69ba6c1c13f2bb28e4fb6f317459	APPROVED	2023-10-03T13:46:25.947	2023-10-03T13:53:19.142	2023-10-03T13:53:19.142	0.0350000000
(((3 * 2 - 8 - 2) + (2 + 1 + 8 - (-7))) + ((4 + 7 + (-2) + (-5)) + ((-7) * (-1) - 8 + (-8))))	9	9			https://platform.toloka.ai/task/41562232/00027a3078--651c1b317247eb04d6fd8eab	00027a3078--6516b2c9f9fa01475aa9b77c	00027a3078--651c1b317247eb04d6fd8eab	00027a3078--651c1b317247eb04d6fd8ea9	ca1b69ba6c1c13f2bb28e4fb6f317459	APPROVED	2023-10-03T13:46:25.947	2023-10-03T13:53:19.142	2023-10-03T13:53:19.142	0.0350000000
((((-7) - (-4)) * (3 - (-1))) - (((-6) * (-6)) * ((-5) / 6)))	18				https://platform.toloka.ai/task/41562232/00027a3078--651c1b317247eb04d6fd8eab	00027a3078--6516b2eb056db464d2cd5988	00027a3078--651c1b317247eb04d6fd8eab	00027a3078--651c1b317247eb04d6fd8ea9	ca1b69ba6c1c13f2bb28e4fb6f317459	APPROVED	2023-10-03T13:46:25.947	2023-10-03T13:53:19.142	2023-10-03T13:53:19.142	0.0350000000
(((-1) + 7 * 9) / ((-6) / (-7) / (-8)))	-579				https://platform.toloka.ai/task/41562232/00027a3078--651c1c5c7247eb04d6fdcffa	00027a3078--6516b2ed056db464d2cd5bdc	00027a3078--651c1c5c7247eb04d6fdcffa	00027a3078--651c1c5c7247eb04d6fdcff7	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:51:24.624	2023-10-03T13:56:08.517	2023-10-03T13:56:08.517	0.0350000000
((((-8) + (-5) / (-4) / (-5)) * (7 + 6 * 8 - (-8))) - (((-2) - (-9) / (-8) * 7) + ((-9) * (-9) * 4 + 6)))	-840				https://platform.toloka.ai/task/41562232/00027a3078--651c1c5c7247eb04d6fdcffa	00027a3078--6516b2ec056db464d2cd5aa4	00027a3078--651c1c5c7247eb04d6fdcffa	00027a3078--651c1c5c7247eb04d6fdcff7	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:51:24.624	2023-10-03T13:56:08.517	2023-10-03T13:56:08.517	0.0350000000
(((3 + 1 - 3) + (4 - 5 - (-3))) * ((5 + (-4) + (-6)) * (2 - (-5) * 6)))	-480	-480			https://platform.toloka.ai/task/41562232/00027a3078--651c1c5c7247eb04d6fdcffa	00027a3078--6516b2c9f9fa01475aa9b78e	00027a3078--651c1c5c7247eb04d6fdcffa	00027a3078--651c1c5c7247eb04d6fdcff7	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:51:24.624	2023-10-03T13:56:08.517	2023-10-03T13:56:08.517	0.0350000000
(((((-3) - 8 / 4) + (0 / (-5) / 8)) - ((9 * (-5) + (-2)) + ((-4) - 9 + 1))) * ((((-3) + 8 + 1) / ((-2) * 5 * (-7))) + (((-1) - 6 - (-8)) * (1 - (-2) * (-2)))))	-157				https://platform.toloka.ai/task/41562232/00027a3078--651c1cb5cd594f2a6a84c55d	00027a3078--6516b2eb056db464d2cd57bc	00027a3078--651c1cb5cd594f2a6a84c55d	00027a3078--651c1cb5cd594f2a6a84c556	8c7d375cb2f6a7cbfbcd2b9686d4007f	APPROVED	2023-10-03T13:52:53.402	2023-10-03T14:04:08.131	2023-10-03T14:04:08.131	0.0350000000
((((-3) - 2) / (5 / 2)) + ((8 - (-9)) - ((-9) - (-6))))	21				https://platform.toloka.ai/task/41562232/00027a3078--651c1cb5cd594f2a6a84c55d	00027a3078--6516b2eb056db464d2cd5974	00027a3078--651c1cb5cd594f2a6a84c55d	00027a3078--651c1cb5cd594f2a6a84c556	8c7d375cb2f6a7cbfbcd2b9686d4007f	APPROVED	2023-10-03T13:52:53.402	2023-10-03T14:04:08.131	2023-10-03T14:04:08.131	0.0350000000
((((-1) * (-3)) * (8 * (-3))) + (((-9) + 4) - ((-3) - (-3))))	-77	-77			https://platform.toloka.ai/task/41562232/00027a3078--651c1cb5cd594f2a6a84c55d	00027a3078--6516b2c9f9fa01475aa9b784	00027a3078--651c1cb5cd594f2a6a84c55d	00027a3078--651c1cb5cd594f2a6a84c556	8c7d375cb2f6a7cbfbcd2b9686d4007f	APPROVED	2023-10-03T13:52:53.402	2023-10-03T14:04:08.131	2023-10-03T14:04:08.131	0.0350000000
((((-8) + (-5) / (-4) / (-5)) * (7 + 6 * 8 - (-8))) - (((-2) - (-9) / (-8) * 7) + ((-9) * (-9) * 4 + 6)))	-761				https://platform.toloka.ai/task/41562232/00027a3078--651c1cd414eea2664aa78141	00027a3078--6516b2ec056db464d2cd5aa4	00027a3078--651c1cd414eea2664aa78141	00027a3078--651c1cd414eea2664aa7813f	ca1b69ba6c1c13f2bb28e4fb6f317459	APPROVED	2023-10-03T13:53:24.101	2023-10-03T13:56:11.630	2023-10-03T13:56:11.630	0.0350000000
(1 * 3 - (-4))	7	7			https://platform.toloka.ai/task/41562232/00027a3078--651c1cd414eea2664aa78141	00027a3078--6516b2c9f9fa01475aa9b776	00027a3078--651c1cd414eea2664aa78141	00027a3078--651c1cd414eea2664aa7813f	ca1b69ba6c1c13f2bb28e4fb6f317459	APPROVED	2023-10-03T13:53:24.101	2023-10-03T13:56:11.630	2023-10-03T13:56:11.630	0.0350000000
(((5 - 4 + 3) + ((-2) * (-5) - (-6))) + (((-2) + (-3) + 6) - ((-8) - 9 - (-3))))	35				https://platform.toloka.ai/task/41562232/00027a3078--651c1cd414eea2664aa78141	00027a3078--6516b2ec056db464d2cd5a2c	00027a3078--651c1cd414eea2664aa78141	00027a3078--651c1cd414eea2664aa7813f	ca1b69ba6c1c13f2bb28e4fb6f317459	APPROVED	2023-10-03T13:53:24.101	2023-10-03T13:56:11.630	2023-10-03T13:56:11.630	0.0350000000
(((3 + 1 - 3) + (4 - 5 - (-3))) * ((5 + (-4) + (-6)) * (2 - (-5) * 6)))	-480	-480			https://platform.toloka.ai/task/41562232/00027a3078--651c1d7d71470d68002719b4	00027a3078--6516b2c9f9fa01475aa9b78e	00027a3078--651c1d7d71470d68002719b4	00027a3078--651c1d7d71470d68002719b0	ca1b69ba6c1c13f2bb28e4fb6f317459	APPROVED	2023-10-03T13:56:13.203	2023-10-03T13:58:37.365	2023-10-03T13:58:37.365	0.0350000000
(((-1) + 7 * 9) / ((-6) / (-7) / (-8)))	-578				https://platform.toloka.ai/task/41562232/00027a3078--651c1d7d71470d68002719b4	00027a3078--6516b2ed056db464d2cd5bdc	00027a3078--651c1d7d71470d68002719b4	00027a3078--651c1d7d71470d68002719b0	ca1b69ba6c1c13f2bb28e4fb6f317459	APPROVED	2023-10-03T13:56:13.203	2023-10-03T13:58:37.365	2023-10-03T13:58:37.365	0.0350000000
(((-7) + 8 + (-3) - (-5)) * ((-5) * 1 * 2 * (-9)))	270				https://platform.toloka.ai/task/41562232/00027a3078--651c1d7d71470d68002719b4	00027a3078--6516b2ed056db464d2cd5d27	00027a3078--651c1d7d71470d68002719b4	00027a3078--651c1d7d71470d68002719b0	ca1b69ba6c1c13f2bb28e4fb6f317459	APPROVED	2023-10-03T13:56:13.203	2023-10-03T13:58:37.365	2023-10-03T13:58:37.365	0.0350000000
((((7 - (-4)) * (0 * (-3))) * (((-8) * 2) * (2 - (-7)))) - ((((-5) * (-7)) * ((-5) - 1)) * ((3 + (-2)) - ((-8) - 9))))	3780	3780			https://platform.toloka.ai/task/41562232/00027a3078--651c1d7e14eea2664aa7a738	00027a3078--6516b2c9f9fa01475aa9b7a2	00027a3078--651c1d7e14eea2664aa7a738	00027a3078--651c1d7e14eea2664aa7a735	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:56:14.388	2023-10-03T13:59:49.459	2023-10-03T13:59:49.459	0.0350000000
((((5 * 9 + (-8) + 3) - ((-1) + 1 * 9 + (-5))) - (((-6) - (-5) + 1 / 8) / (9 - (-6) - 9 + 2))) - ((((-4) - 7 - 7 / 2) + (5 - 1 / 2 * 0)) / (((-4) / 1 + 4 - (-8)) + (5 - (-2) / 7 - 1))))	38				https://platform.toloka.ai/task/41562232/00027a3078--651c1d7e14eea2664aa7a738	00027a3078--6516b2eb056db464d2cd5946	00027a3078--651c1d7e14eea2664aa7a738	00027a3078--651c1d7e14eea2664aa7a735	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:56:14.388	2023-10-03T13:59:49.459	2023-10-03T13:59:49.459	0.0350000000
(((-2) + 9) + (3 - (-8)))	18				https://platform.toloka.ai/task/41562232/00027a3078--651c1d7e14eea2664aa7a738	00027a3078--6516b2ec056db464d2cd5b97	00027a3078--651c1d7e14eea2664aa7a738	00027a3078--651c1d7e14eea2664aa7a735	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:56:14.388	2023-10-03T13:59:49.459	2023-10-03T13:59:49.459	0.0350000000
((((-4) - (-3) * 9 / (-8)) - (4 * 6 / 1 * 0)) * (((-3) + 1 - 5 + (-8)) - (2 * 9 + (-4) * (-9))))	509				https://platform.toloka.ai/task/41562232/00027a3078--651c1e35e350273c548aef7c	00027a3078--6516b2ec056db464d2cd5a8a	00027a3078--651c1e35e350273c548aef7c	00027a3078--651c1e35e350273c548aef7a	fc27133ca1f7fffd1c2f51a293009f1d	APPROVED	2023-10-03T13:59:17.662	2023-10-03T14:00:48.664	2023-10-03T14:00:48.664	0.0350000000
((-3) * 5 * 4)	-60	-60			https://platform.toloka.ai/task/41562232/00027a3078--651c1e35e350273c548aef7c	00027a3078--6516b2c9f9fa01475aa9b794	00027a3078--651c1e35e350273c548aef7c	00027a3078--651c1e35e350273c548aef7a	fc27133ca1f7fffd1c2f51a293009f1d	APPROVED	2023-10-03T13:59:17.662	2023-10-03T14:00:48.664	2023-10-03T14:00:48.664	0.0350000000
(((5 - 4 + 3) + ((-2) * (-5) - (-6))) + (((-2) + (-3) + 6) - ((-8) - 9 - (-3))))	35				https://platform.toloka.ai/task/41562232/00027a3078--651c1e35e350273c548aef7c	00027a3078--6516b2ec056db464d2cd5a2c	00027a3078--651c1e35e350273c548aef7c	00027a3078--651c1e35e350273c548aef7a	fc27133ca1f7fffd1c2f51a293009f1d	APPROVED	2023-10-03T13:59:17.662	2023-10-03T14:00:48.664	2023-10-03T14:00:48.664	0.0350000000
(((((-8) - 5) - ((-6) * (-1))) * ((3 * 2) * (3 * 4))) + (((3 * (-6)) + ((-2) * (-8))) * (((-2) + 3) * ((-1) + 4))))	-483	-1374			https://platform.toloka.ai/task/41562232/00027a3078--651c1e5acd594f2a6a851aa2	00027a3078--6516b2c9f9fa01475aa9b790	00027a3078--651c1e5acd594f2a6a851aa2	00027a3078--651c1e5acd594f2a6a851a92	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:59:54.711	2023-10-03T14:03:55.307	2023-10-03T14:03:55.307	0.0350000000
((3 - (-6)) + (8 + 8))	25				https://platform.toloka.ai/task/41562232/00027a3078--651c1e5acd594f2a6a851aa2	00027a3078--6516b2ec056db464d2cd5b77	00027a3078--651c1e5acd594f2a6a851aa2	00027a3078--651c1e5acd594f2a6a851a92	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:59:54.711	2023-10-03T14:03:55.307	2023-10-03T14:03:55.307	0.0350000000
((5 / (-1)) * ((-4) - 6))	50				https://platform.toloka.ai/task/41562232/00027a3078--651c1e5acd594f2a6a851aa2	00027a3078--6516b2ec056db464d2cd5b67	00027a3078--651c1e5acd594f2a6a851aa2	00027a3078--651c1e5acd594f2a6a851a92	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T13:59:54.711	2023-10-03T14:03:55.307	2023-10-03T14:03:55.307	0.0350000000
((((-4) - 8 + (-3)) * ((-8) + (-9) - 8)) + ((3 * 8 + 7) * (0 * (-3) * (-5))))	375				https://platform.toloka.ai/task/41562232/00027a3078--651c1e92e350273c548b02cf	00027a3078--6516b2ec056db464d2cd59e9	00027a3078--651c1e92e350273c548b02cf	00027a3078--651c1e91e350273c548b02cb	fc27133ca1f7fffd1c2f51a293009f1d	APPROVED	2023-10-03T14:00:50.091	2023-10-03T14:02:20.297	2023-10-03T14:02:20.297	0.0350000000
(((5 - 5 + 0) + ((-9) - (-9) + (-1))) - ((3 - 9 + (-7)) * (1 * 5 * (-9))))	-586				https://platform.toloka.ai/task/41562232/00027a3078--651c1e92e350273c548b02cf	00027a3078--6516b2ec056db464d2cd5a11	00027a3078--651c1e92e350273c548b02cf	00027a3078--651c1e91e350273c548b02cb	fc27133ca1f7fffd1c2f51a293009f1d	APPROVED	2023-10-03T14:00:50.091	2023-10-03T14:02:20.297	2023-10-03T14:02:20.297	0.0350000000
((((-5) + (-5) - 5) + ((-9) * (-9) * 8)) - ((6 + (-3) + 6) + (7 - (-8) + (-4))))	613	613			https://platform.toloka.ai/task/41562232/00027a3078--651c1e92e350273c548b02cf	00027a3078--6516b2c9f9fa01475aa9b796	00027a3078--651c1e92e350273c548b02cf	00027a3078--651c1e91e350273c548b02cb	fc27133ca1f7fffd1c2f51a293009f1d	APPROVED	2023-10-03T14:00:50.091	2023-10-03T14:02:20.297	2023-10-03T14:02:20.297	0.0350000000
((7 - (-1) + (-1) + (-4)) - ((-7) + 7 * 3 * (-9)))	199	199			https://platform.toloka.ai/task/41562232/00027a3078--651c1ef07ebaef1f150023ab	00027a3078--6516b2c9f9fa01475aa9b769	00027a3078--651c1ef07ebaef1f150023ab	00027a3078--651c1ef07ebaef1f150023a7	fc27133ca1f7fffd1c2f51a293009f1d	APPROVED	2023-10-03T14:02:24.518	2023-10-03T14:04:02.059	2023-10-03T14:04:02.059	0.0350000000
((((-3) + (-5) - 9) - (6 * (-5) + (-3))) / (((-3) - 9 - (-9)) * (5 / 9 / (-9))))	86				https://platform.toloka.ai/task/41562232/00027a3078--651c1ef07ebaef1f150023ab	00027a3078--6516b2ec056db464d2cd5a50	00027a3078--651c1ef07ebaef1f150023ab	00027a3078--651c1ef07ebaef1f150023a7	fc27133ca1f7fffd1c2f51a293009f1d	APPROVED	2023-10-03T14:02:24.518	2023-10-03T14:04:02.059	2023-10-03T14:04:02.059	0.0350000000
(((((-3) - 8 / 4) + (0 / (-5) / 8)) - ((9 * (-5) + (-2)) + ((-4) - 9 + 1))) * ((((-3) + 8 + 1) / ((-2) * 5 * (-7))) + (((-1) - 6 - (-8)) * (1 - (-2) * (-2)))))	-157				https://platform.toloka.ai/task/41562232/00027a3078--651c1ef07ebaef1f150023ab	00027a3078--6516b2eb056db464d2cd57bc	00027a3078--651c1ef07ebaef1f150023ab	00027a3078--651c1ef07ebaef1f150023a7	fc27133ca1f7fffd1c2f51a293009f1d	APPROVED	2023-10-03T14:02:24.518	2023-10-03T14:04:02.059	2023-10-03T14:04:02.059	0.0350000000
((((5 / (-1)) / (6 - 4)) + (((-5) - (-6)) * ((-4) / 9))) + (((9 / (-3)) - (0 + (-6))) + (((-7) * (-5)) - (4 - 8))))	27				https://platform.toloka.ai/task/41562232/00027a3078--651c1f5014eea2664aa80184	00027a3078--6516b2eb056db464d2cd579b	00027a3078--651c1f5014eea2664aa80184	00027a3078--651c1f5014eea2664aa8017f	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T14:04:00.525	2023-10-03T14:05:50.390	2023-10-03T14:05:50.390	0.0300000000
((-4) - 7 + (-1))	-12				https://platform.toloka.ai/task/41562232/00027a3078--651c1f5014eea2664aa80184	00027a3078--6516b2ee056db464d2cd5e1f	00027a3078--651c1f5014eea2664aa80184	00027a3078--651c1f5014eea2664aa8017f	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T14:04:00.525	2023-10-03T14:05:50.390	2023-10-03T14:05:50.390	0.0300000000
((((-5) + (-5) - 5) + ((-9) * (-9) * 8)) - ((6 + (-3) + 6) + (7 - (-8) + (-4))))	613	613			https://platform.toloka.ai/task/41562232/00027a3078--651c1f5014eea2664aa80184	00027a3078--6516b2c9f9fa01475aa9b796	00027a3078--651c1f5014eea2664aa80184	00027a3078--651c1f5014eea2664aa8017f	a78fffda0aaf4d6cb4b873d6d63aa261	APPROVED	2023-10-03T14:04:00.525	2023-10-03T14:05:50.390	2023-10-03T14:05:50.390	0.0300000000
((((-8) + (-5) / (-4) / (-5)) * (7 + 6 * 8 - (-8))) - (((-2) - (-9) / (-8) * 7) + ((-9) * (-9) * 4 + 6)))	-840				https://platform.toloka.ai/task/41562232/00027a3078--651c1f53cd594f2a6a85655f	00027a3078--6516b2ec056db464d2cd5aa4	00027a3078--651c1f53cd594f2a6a85655f	00027a3078--651c1f53cd594f2a6a85655c	fc27133ca1f7fffd1c2f51a293009f1d	APPROVED	2023-10-03T14:04:03.839	2023-10-03T14:05:52.237	2023-10-03T14:05:52.237	0.0350000000
(((((-8) - 5) - ((-6) * (-1))) * ((3 * 2) * (3 * 4))) + (((3 * (-6)) + ((-2) * (-8))) * (((-2) + 3) * ((-1) + 4))))	-1374	-1374			https://platform.toloka.ai/task/41562232/00027a3078--651c1f53cd594f2a6a85655f	00027a3078--6516b2c9f9fa01475aa9b790	00027a3078--651c1f53cd594f2a6a85655f	00027a3078--651c1f53cd594f2a6a85655c	fc27133ca1f7fffd1c2f51a293009f1d	APPROVED	2023-10-03T14:04:03.839	2023-10-03T14:05:52.237	2023-10-03T14:05:52.237	0.0350000000
(((-1) + 7 * 9) / ((-6) / (-7) / (-8)))	-579				https://platform.toloka.ai/task/41562232/00027a3078--651c1f53cd594f2a6a85655f	00027a3078--6516b2ed056db464d2cd5bdc	00027a3078--651c1f53cd594f2a6a85655f	00027a3078--651c1f53cd594f2a6a85655c	fc27133ca1f7fffd1c2f51a293009f1d	APPROVED	2023-10-03T14:04:03.839	2023-10-03T14:05:52.237	2023-10-03T14:05:52.237	0.0350000000
(((((-1) / 9) + (9 + 6)) * (((-8) - (-1)) - (9 / (-1)))) * ((((-9) * 5) + (3 - (-5))) + ((6 / (-4)) * ((-5) * 3))))	-431				https://platform.toloka.ai/task/41562232/00027a3078--651c1f5b71470d68002777d5	00027a3078--6516b2eb056db464d2cd576b	00027a3078--651c1f5b71470d68002777d5	00027a3078--651c1f5b71470d68002777d3	8c7d375cb2f6a7cbfbcd2b9686d4007f	APPROVED	2023-10-03T14:04:11.473	2023-10-03T14:07:34.416	2023-10-03T14:07:34.416	0.0350000000
((((0 * 1) * (0 * (-7))) - (((-7) - 1) - (8 + 5))) * (((0 + 0) + (5 * 8)) * (((-6) + (-7)) + ((-8) + 5))))	-13440	-13440			https://platform.toloka.ai/task/41562232/00027a3078--651c1f5b71470d68002777d5	00027a3078--6516b2c9f9fa01475aa9b76f	00027a3078--651c1f5b71470d68002777d5	00027a3078--651c1f5b71470d68002777d3	8c7d375cb2f6a7cbfbcd2b9686d4007f	APPROVED	2023-10-03T14:04:11.473	2023-10-03T14:07:34.416	2023-10-03T14:07:34.416	0.0350000000
((5 / (-1)) * ((-4) - 6))	50				https://platform.toloka.ai/task/41562232/00027a3078--651c1f5b71470d68002777d5	00027a3078--6516b2ec056db464d2cd5b67	00027a3078--651c1f5b71470d68002777d5	00027a3078--651c1f5b71470d68002777d3	8c7d375cb2f6a7cbfbcd2b9686d4007f	APPROVED	2023-10-03T14:04:11.473	2023-10-03T14:07:34.416	2023-10-03T14:07:34.416	0.0350000000
