INPUT:formula	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
22 + 90	112	112			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d2984d520bfece126e	00027eccaf--6532af264eb520245255b997	00027eccaf--6532b7d2984d520bfece126e	00027eccaf--6532b7d2984d520bfece126c	7ffba062092ae3e56aafb1fb84d378df	APPROVED	2023-10-20T17:24:34.284	2023-10-20T17:25:09.158	2023-10-20T17:25:09.158	0.0290000000
9539 + 3173	12712				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d2984d520bfece126e	00027eccaf--6532b18902a2ad7a848d2d66	00027eccaf--6532b7d2984d520bfece126e	00027eccaf--6532b7d2984d520bfece126c	7ffba062092ae3e56aafb1fb84d378df	APPROVED	2023-10-20T17:24:34.284	2023-10-20T17:25:09.158	2023-10-20T17:25:09.158	0.0290000000
94 + 4	98				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d3b060d944af29de16	00027eccaf--6532b18902a2ad7a848d2d02	00027eccaf--6532b7d3b060d944af29de16	00027eccaf--6532b7d3b060d944af29de14	7b10812298f33d5d926c57ea59bfba7f	APPROVED	2023-10-20T17:24:35.987	2023-10-20T17:25:15.748	2023-10-20T17:25:15.748	0.0290000000
9769 + 6780	16549				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d3b060d944af29de16	00027eccaf--6532b18702a2ad7a848d2c49	00027eccaf--6532b7d3b060d944af29de16	00027eccaf--6532b7d3b060d944af29de14	7b10812298f33d5d926c57ea59bfba7f	APPROVED	2023-10-20T17:24:35.987	2023-10-20T17:25:15.748	2023-10-20T17:25:15.748	0.0290000000
8451 + 6954	15405	15405			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d3b060d944af29de16	00027eccaf--6532af264eb520245255b99b	00027eccaf--6532b7d3b060d944af29de16	00027eccaf--6532b7d3b060d944af29de14	7b10812298f33d5d926c57ea59bfba7f	APPROVED	2023-10-20T17:24:35.987	2023-10-20T17:25:15.748	2023-10-20T17:25:15.748	0.0290000000
7099 + 5109	12208				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d4382aee2eeb8172b3	00027eccaf--6532b18902a2ad7a848d2cc5	00027eccaf--6532b7d4382aee2eeb8172b3	00027eccaf--6532b7d4382aee2eeb8172b1	53661add1c07b4b883bbce1480b18225	APPROVED	2023-10-20T17:24:36.719	2023-10-20T17:25:19.335	2023-10-20T17:25:19.335	0.0290000000
9769 + 6780	16549				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d4382aee2eeb8172b3	00027eccaf--6532b18702a2ad7a848d2c49	00027eccaf--6532b7d4382aee2eeb8172b3	00027eccaf--6532b7d4382aee2eeb8172b1	53661add1c07b4b883bbce1480b18225	APPROVED	2023-10-20T17:24:36.719	2023-10-20T17:25:19.335	2023-10-20T17:25:19.335	0.0290000000
87 + 82	169	169			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d4382aee2eeb8172b3	00027eccaf--6532af264eb520245255b995	00027eccaf--6532b7d4382aee2eeb8172b3	00027eccaf--6532b7d4382aee2eeb8172b1	53661add1c07b4b883bbce1480b18225	APPROVED	2023-10-20T17:24:36.719	2023-10-20T17:25:19.335	2023-10-20T17:25:19.335	0.0290000000
8 + 3	11	11			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d4b060d944af29de21	00027eccaf--6532af264eb520245255b9ab	00027eccaf--6532b7d4b060d944af29de21	00027eccaf--6532b7d4b060d944af29de1d	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:24:36.413	2023-10-20T17:24:54.629	2023-10-20T17:24:54.629	0.0290000000
9769 + 6780	16549				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d4b060d944af29de21	00027eccaf--6532b18702a2ad7a848d2c49	00027eccaf--6532b7d4b060d944af29de21	00027eccaf--6532b7d4b060d944af29de1d	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:24:36.413	2023-10-20T17:24:54.629	2023-10-20T17:24:54.629	0.0290000000
22 + 62	84				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d4b060d944af29de21	00027eccaf--6532b18702a2ad7a848d2b9a	00027eccaf--6532b7d4b060d944af29de21	00027eccaf--6532b7d4b060d944af29de1d	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:24:36.413	2023-10-20T17:24:54.629	2023-10-20T17:24:54.629	0.0290000000
376 + 111	487	487			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d5087d3f50ca594dbb	00027eccaf--6532af254eb520245255b97d	00027eccaf--6532b7d5087d3f50ca594dbb	00027eccaf--6532b7d5087d3f50ca594db8	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:24:37.608	2023-10-20T17:25:04.183	2023-10-20T17:25:04.183	0.0290000000
9884 + 6894	16778				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d5087d3f50ca594dbb	00027eccaf--6532b18902a2ad7a848d2ca3	00027eccaf--6532b7d5087d3f50ca594dbb	00027eccaf--6532b7d5087d3f50ca594db8	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:24:37.608	2023-10-20T17:25:04.183	2023-10-20T17:25:04.183	0.0290000000
94 + 4	98				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d5087d3f50ca594dbb	00027eccaf--6532b18902a2ad7a848d2d02	00027eccaf--6532b7d5087d3f50ca594dbb	00027eccaf--6532b7d5087d3f50ca594db8	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:24:37.608	2023-10-20T17:25:04.183	2023-10-20T17:25:04.183	0.0290000000
7099 + 5109	12208				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d5087d3f50ca594dcb	00027eccaf--6532b18902a2ad7a848d2cc5	00027eccaf--6532b7d5087d3f50ca594dcb	00027eccaf--6532b7d5087d3f50ca594dc9	91a2786f8bb9c9055a2762fcc87356c9	APPROVED	2023-10-20T17:24:37.841	2023-10-20T17:25:25.594	2023-10-20T17:25:25.594	0.0290000000
6295 + 1712	8007				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d5087d3f50ca594dcb	00027eccaf--6532b18902a2ad7a848d2c9f	00027eccaf--6532b7d5087d3f50ca594dcb	00027eccaf--6532b7d5087d3f50ca594dc9	91a2786f8bb9c9055a2762fcc87356c9	APPROVED	2023-10-20T17:24:37.841	2023-10-20T17:25:25.594	2023-10-20T17:25:25.594	0.0290000000
82 + 71	153	153			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d5087d3f50ca594dcb	00027eccaf--6532af264eb520245255b9a7	00027eccaf--6532b7d5087d3f50ca594dcb	00027eccaf--6532b7d5087d3f50ca594dc9	91a2786f8bb9c9055a2762fcc87356c9	APPROVED	2023-10-20T17:24:37.841	2023-10-20T17:25:25.594	2023-10-20T17:25:25.594	0.0290000000
3 + 5	8	8			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d7b060d944af29de67	00027eccaf--6532af264eb520245255b9a9	00027eccaf--6532b7d7b060d944af29de67	00027eccaf--6532b7d7b060d944af29de62	07b291f5ea1bc4f3f3a95c3e5e813ea5	APPROVED	2023-10-20T17:24:39.221	2023-10-20T17:25:24.667	2023-10-20T17:25:24.667	0.0290000000
9884 + 6894	16778				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d7b060d944af29de67	00027eccaf--6532b18902a2ad7a848d2ca3	00027eccaf--6532b7d7b060d944af29de67	00027eccaf--6532b7d7b060d944af29de62	07b291f5ea1bc4f3f3a95c3e5e813ea5	APPROVED	2023-10-20T17:24:39.221	2023-10-20T17:25:24.667	2023-10-20T17:25:24.667	0.0290000000
94 + 4	98				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d7b060d944af29de67	00027eccaf--6532b18902a2ad7a848d2d02	00027eccaf--6532b7d7b060d944af29de67	00027eccaf--6532b7d7b060d944af29de62	07b291f5ea1bc4f3f3a95c3e5e813ea5	APPROVED	2023-10-20T17:24:39.221	2023-10-20T17:25:24.667	2023-10-20T17:25:24.667	0.0290000000
2808 + 6801	9609	9609			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d84553b86efb7205e2	00027eccaf--6532af264eb520245255b9af	00027eccaf--6532b7d84553b86efb7205e2	00027eccaf--6532b7d84553b86efb7205db	e1cf13a32bce50b4e9aebf9bb35cdc2f	APPROVED	2023-10-20T17:24:40.294	2023-10-20T17:25:17.285	2023-10-20T17:25:17.285	0.0290000000
96 + 37	133				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d84553b86efb7205e2	00027eccaf--6532b18702a2ad7a848d2c13	00027eccaf--6532b7d84553b86efb7205e2	00027eccaf--6532b7d84553b86efb7205db	e1cf13a32bce50b4e9aebf9bb35cdc2f	APPROVED	2023-10-20T17:24:40.294	2023-10-20T17:25:17.285	2023-10-20T17:25:17.285	0.0290000000
9884 + 6894	16778				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d84553b86efb7205e2	00027eccaf--6532b18902a2ad7a848d2ca3	00027eccaf--6532b7d84553b86efb7205e2	00027eccaf--6532b7d84553b86efb7205db	e1cf13a32bce50b4e9aebf9bb35cdc2f	APPROVED	2023-10-20T17:24:40.294	2023-10-20T17:25:17.285	2023-10-20T17:25:17.285	0.0290000000
9208 + 207	9415				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d8e7bac23719711d59	00027eccaf--6532b18902a2ad7a848d2d1b	00027eccaf--6532b7d8e7bac23719711d59	00027eccaf--6532b7d8e7bac23719711d56	a1f04b1d88ca645ef1402ff80c7c916e	APPROVED	2023-10-20T17:24:40.074	2023-10-20T17:25:39.898	2023-10-20T17:25:39.898	0.0290000000
5724 + 5897	11621				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d8e7bac23719711d59	00027eccaf--6532b18802a2ad7a848d2c5b	00027eccaf--6532b7d8e7bac23719711d59	00027eccaf--6532b7d8e7bac23719711d56	a1f04b1d88ca645ef1402ff80c7c916e	APPROVED	2023-10-20T17:24:40.074	2023-10-20T17:25:39.898	2023-10-20T17:25:39.898	0.0290000000
8451 + 6954	15405	15405			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d8e7bac23719711d59	00027eccaf--6532af264eb520245255b99b	00027eccaf--6532b7d8e7bac23719711d59	00027eccaf--6532b7d8e7bac23719711d56	a1f04b1d88ca645ef1402ff80c7c916e	APPROVED	2023-10-20T17:24:40.074	2023-10-20T17:25:39.898	2023-10-20T17:25:39.898	0.0290000000
800 + 85	885	885			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d91a56d0600c656375	00027eccaf--6532af254eb520245255b981	00027eccaf--6532b7d91a56d0600c656375	00027eccaf--6532b7d91a56d0600c656372	68f8a7830516c3940eb7d78fbc520d8c	APPROVED	2023-10-20T17:24:41.921	2023-10-20T17:25:10.554	2023-10-20T17:25:10.554	0.0290000000
317 + 591	908				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d91a56d0600c656375	00027eccaf--6532b18902a2ad7a848d2d58	00027eccaf--6532b7d91a56d0600c656375	00027eccaf--6532b7d91a56d0600c656372	68f8a7830516c3940eb7d78fbc520d8c	APPROVED	2023-10-20T17:24:41.921	2023-10-20T17:25:10.554	2023-10-20T17:25:10.554	0.0290000000
96 + 37	133				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d91a56d0600c656375	00027eccaf--6532b18702a2ad7a848d2c13	00027eccaf--6532b7d91a56d0600c656375	00027eccaf--6532b7d91a56d0600c656372	68f8a7830516c3940eb7d78fbc520d8c	APPROVED	2023-10-20T17:24:41.921	2023-10-20T17:25:10.554	2023-10-20T17:25:10.554	0.0290000000
260 + 813	1073	1073			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d91f0c596aa0db8bc0	00027eccaf--6532af264eb520245255b98f	00027eccaf--6532b7d91f0c596aa0db8bc0	00027eccaf--6532b7d91f0c596aa0db8bbb	23a278b8abff705b8b102c3fd1d18ae5	APPROVED	2023-10-20T17:24:41.997	2023-10-20T17:25:41.868	2023-10-20T17:25:41.868	0.0290000000
62 + 72	134				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d91f0c596aa0db8bc0	00027eccaf--6532b18902a2ad7a848d2cc1	00027eccaf--6532b7d91f0c596aa0db8bc0	00027eccaf--6532b7d91f0c596aa0db8bbb	23a278b8abff705b8b102c3fd1d18ae5	APPROVED	2023-10-20T17:24:41.997	2023-10-20T17:25:41.868	2023-10-20T17:25:41.868	0.0290000000
9539 + 3173	12712				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7d91f0c596aa0db8bc0	00027eccaf--6532b18902a2ad7a848d2d66	00027eccaf--6532b7d91f0c596aa0db8bc0	00027eccaf--6532b7d91f0c596aa0db8bbb	23a278b8abff705b8b102c3fd1d18ae5	APPROVED	2023-10-20T17:24:41.997	2023-10-20T17:25:41.868	2023-10-20T17:25:41.868	0.0290000000
800 + 85	885	885			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7da984d520bfece13c5	00027eccaf--6532af254eb520245255b981	00027eccaf--6532b7da984d520bfece13c5	00027eccaf--6532b7da984d520bfece13ad	9cf440ded3ce355b265e7d106da6aed8	APPROVED	2023-10-20T17:24:42.365	2023-10-20T17:25:07.578	2023-10-20T17:25:07.578	0.0290000000
4644 + 8503	13147				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7da984d520bfece13c5	00027eccaf--6532b18902a2ad7a848d2d71	00027eccaf--6532b7da984d520bfece13c5	00027eccaf--6532b7da984d520bfece13ad	9cf440ded3ce355b265e7d106da6aed8	APPROVED	2023-10-20T17:24:42.365	2023-10-20T17:25:07.578	2023-10-20T17:25:07.578	0.0290000000
9208 + 207	9415				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7da984d520bfece13c5	00027eccaf--6532b18902a2ad7a848d2d1b	00027eccaf--6532b7da984d520bfece13c5	00027eccaf--6532b7da984d520bfece13ad	9cf440ded3ce355b265e7d106da6aed8	APPROVED	2023-10-20T17:24:42.365	2023-10-20T17:25:07.578	2023-10-20T17:25:07.578	0.0290000000
5724 + 5897	11621				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dc1f0c596aa0db8c80	00027eccaf--6532b18802a2ad7a848d2c5b	00027eccaf--6532b7dc1f0c596aa0db8c80	00027eccaf--6532b7dc1f0c596aa0db8c7c	d31983dd6f3d104c01d5b6ce47a67bac	APPROVED	2023-10-20T17:24:44.983	2023-10-20T17:25:34.653	2023-10-20T17:25:34.653	0.0290000000
317 + 591	908				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dc1f0c596aa0db8c80	00027eccaf--6532b18902a2ad7a848d2d58	00027eccaf--6532b7dc1f0c596aa0db8c80	00027eccaf--6532b7dc1f0c596aa0db8c7c	d31983dd6f3d104c01d5b6ce47a67bac	APPROVED	2023-10-20T17:24:44.983	2023-10-20T17:25:34.653	2023-10-20T17:25:34.653	0.0290000000
35 + 97	132	132			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dc1f0c596aa0db8c80	00027eccaf--6532af264eb520245255b99d	00027eccaf--6532b7dc1f0c596aa0db8c80	00027eccaf--6532b7dc1f0c596aa0db8c7c	d31983dd6f3d104c01d5b6ce47a67bac	APPROVED	2023-10-20T17:24:44.983	2023-10-20T17:25:34.653	2023-10-20T17:25:34.653	0.0290000000
6569 + 6152	12721	12721			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dc984d520bfece145b	00027eccaf--6532af264eb520245255b987	00027eccaf--6532b7dc984d520bfece145b	00027eccaf--6532b7dc984d520bfece1455	1c53acc4bf907400235fb133d867e23f	APPROVED	2023-10-20T17:24:44.969	2023-10-20T17:25:43.082	2023-10-20T17:25:43.082	0.0290000000
4644 + 8503	13147				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dc984d520bfece145b	00027eccaf--6532b18902a2ad7a848d2d71	00027eccaf--6532b7dc984d520bfece145b	00027eccaf--6532b7dc984d520bfece1455	1c53acc4bf907400235fb133d867e23f	APPROVED	2023-10-20T17:24:44.969	2023-10-20T17:25:43.082	2023-10-20T17:25:43.082	0.0290000000
6295 + 1712	8007				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dc984d520bfece145b	00027eccaf--6532b18902a2ad7a848d2c9f	00027eccaf--6532b7dc984d520bfece145b	00027eccaf--6532b7dc984d520bfece1455	1c53acc4bf907400235fb133d867e23f	APPROVED	2023-10-20T17:24:44.969	2023-10-20T17:25:43.082	2023-10-20T17:25:43.082	0.0290000000
96 + 37	133				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dce7bac23719711dfe	00027eccaf--6532b18702a2ad7a848d2c13	00027eccaf--6532b7dce7bac23719711dfe	00027eccaf--6532b7dce7bac23719711dfc	cbe9ec90c12e40eeda5d2ef72f15b80d	APPROVED	2023-10-20T17:24:44.221	2023-10-20T17:25:10.143	2023-10-20T17:25:10.143	0.0290000000
260 + 813	1073	1073			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dce7bac23719711dfe	00027eccaf--6532af264eb520245255b98f	00027eccaf--6532b7dce7bac23719711dfe	00027eccaf--6532b7dce7bac23719711dfc	cbe9ec90c12e40eeda5d2ef72f15b80d	APPROVED	2023-10-20T17:24:44.221	2023-10-20T17:25:10.143	2023-10-20T17:25:10.143	0.0290000000
317 + 591	908				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dce7bac23719711dfe	00027eccaf--6532b18902a2ad7a848d2d58	00027eccaf--6532b7dce7bac23719711dfe	00027eccaf--6532b7dce7bac23719711dfc	cbe9ec90c12e40eeda5d2ef72f15b80d	APPROVED	2023-10-20T17:24:44.221	2023-10-20T17:25:10.143	2023-10-20T17:25:10.143	0.0290000000
317 + 591	908				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dec42926140544df0a	00027eccaf--6532b18902a2ad7a848d2d58	00027eccaf--6532b7dec42926140544df0a	00027eccaf--6532b7dec42926140544def5	455e3a2111dc76524e3e6243bdf37427	APPROVED	2023-10-20T17:24:46.762	2023-10-20T17:25:11.644	2023-10-20T17:25:11.644	0.0290000000
4644 + 8503	13147				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dec42926140544df0a	00027eccaf--6532b18902a2ad7a848d2d71	00027eccaf--6532b7dec42926140544df0a	00027eccaf--6532b7dec42926140544def5	455e3a2111dc76524e3e6243bdf37427	APPROVED	2023-10-20T17:24:46.762	2023-10-20T17:25:11.644	2023-10-20T17:25:11.644	0.0290000000
67 + 1	68	68			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dec42926140544df0a	00027eccaf--6532af254eb520245255b97f	00027eccaf--6532b7dec42926140544df0a	00027eccaf--6532b7dec42926140544def5	455e3a2111dc76524e3e6243bdf37427	APPROVED	2023-10-20T17:24:46.762	2023-10-20T17:25:11.644	2023-10-20T17:25:11.644	0.0290000000
8 + 3	11	11			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7df087d3f50ca595027	00027eccaf--6532af264eb520245255b9ab	00027eccaf--6532b7df087d3f50ca595027	00027eccaf--6532b7df087d3f50ca595021	a657c18c2485c77143a422a678f9086b	APPROVED	2023-10-20T17:24:47.523	2023-10-20T17:25:10.616	2023-10-20T17:25:10.616	0.0290000000
994 + 619	1613				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7df087d3f50ca595027	00027eccaf--6532b18702a2ad7a848d2bc6	00027eccaf--6532b7df087d3f50ca595027	00027eccaf--6532b7df087d3f50ca595021	a657c18c2485c77143a422a678f9086b	APPROVED	2023-10-20T17:24:47.523	2023-10-20T17:25:10.616	2023-10-20T17:25:10.616	0.0290000000
9208 + 207	9415				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7df087d3f50ca595027	00027eccaf--6532b18902a2ad7a848d2d1b	00027eccaf--6532b7df087d3f50ca595027	00027eccaf--6532b7df087d3f50ca595021	a657c18c2485c77143a422a678f9086b	APPROVED	2023-10-20T17:24:47.523	2023-10-20T17:25:10.616	2023-10-20T17:25:10.616	0.0290000000
563 + 771	1334				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dfb060d944af29e0bc	00027eccaf--6532b18902a2ad7a848d2ce2	00027eccaf--6532b7dfb060d944af29e0bc	00027eccaf--6532b7dfb060d944af29e0b2	cdaa4e3273fccf6cd19c58c7c1b49d94	APPROVED	2023-10-20T17:24:47.962	2023-10-20T17:25:19.090	2023-10-20T17:25:19.090	0.0290000000
7 + 8	15	15			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dfb060d944af29e0bc	00027eccaf--6532af264eb520245255b98b	00027eccaf--6532b7dfb060d944af29e0bc	00027eccaf--6532b7dfb060d944af29e0b2	cdaa4e3273fccf6cd19c58c7c1b49d94	APPROVED	2023-10-20T17:24:47.962	2023-10-20T17:25:19.090	2023-10-20T17:25:19.090	0.0290000000
9884 + 6894	16778				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7dfb060d944af29e0bc	00027eccaf--6532b18902a2ad7a848d2ca3	00027eccaf--6532b7dfb060d944af29e0bc	00027eccaf--6532b7dfb060d944af29e0b2	cdaa4e3273fccf6cd19c58c7c1b49d94	APPROVED	2023-10-20T17:24:47.962	2023-10-20T17:25:19.090	2023-10-20T17:25:19.090	0.0290000000
10 + 991	1001	1001			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e0382aee2eeb817752	00027eccaf--6532af264eb520245255b9a1	00027eccaf--6532b7e0382aee2eeb817752	00027eccaf--6532b7e0382aee2eeb81774e	4a511270315752eb30fed09acc2a1b48	APPROVED	2023-10-20T17:24:48.719	2023-10-20T17:25:29.742	2023-10-20T17:25:29.742	0.0290000000
9208 + 207	9415				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e0382aee2eeb817752	00027eccaf--6532b18902a2ad7a848d2d1b	00027eccaf--6532b7e0382aee2eeb817752	00027eccaf--6532b7e0382aee2eeb81774e	4a511270315752eb30fed09acc2a1b48	APPROVED	2023-10-20T17:24:48.719	2023-10-20T17:25:29.742	2023-10-20T17:25:29.742	0.0290000000
622 + 663	1285				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e0382aee2eeb817752	00027eccaf--6532b18702a2ad7a848d2bcf	00027eccaf--6532b7e0382aee2eeb817752	00027eccaf--6532b7e0382aee2eeb81774e	4a511270315752eb30fed09acc2a1b48	APPROVED	2023-10-20T17:24:48.719	2023-10-20T17:25:29.742	2023-10-20T17:25:29.742	0.0290000000
4644 + 8503	13147				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e11f0c596aa0db8db9	00027eccaf--6532b18902a2ad7a848d2d71	00027eccaf--6532b7e11f0c596aa0db8db9	00027eccaf--6532b7e11f0c596aa0db8db5	243597889936d571d9a40be1cfaae079	APPROVED	2023-10-20T17:24:49.722	2023-10-20T17:25:19.323	2023-10-20T17:25:19.323	0.0290000000
5724 + 5897	11621				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e11f0c596aa0db8db9	00027eccaf--6532b18802a2ad7a848d2c5b	00027eccaf--6532b7e11f0c596aa0db8db9	00027eccaf--6532b7e11f0c596aa0db8db5	243597889936d571d9a40be1cfaae079	APPROVED	2023-10-20T17:24:49.722	2023-10-20T17:25:19.323	2023-10-20T17:25:19.323	0.0290000000
279 + 490	769	769			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e11f0c596aa0db8db9	00027eccaf--6532af254eb520245255b979	00027eccaf--6532b7e11f0c596aa0db8db9	00027eccaf--6532b7e11f0c596aa0db8db5	243597889936d571d9a40be1cfaae079	APPROVED	2023-10-20T17:24:49.722	2023-10-20T17:25:19.323	2023-10-20T17:25:19.323	0.0290000000
2 + 49	51				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e44553b86efb7207cb	00027eccaf--6532b18702a2ad7a848d2b9c	00027eccaf--6532b7e44553b86efb7207cb	00027eccaf--6532b7e34553b86efb7207c7	bd8bf79a71561adad174e828b02f1657	APPROVED	2023-10-20T17:24:52.045	2023-10-20T17:25:33.209	2023-10-20T17:25:33.209	0.0290000000
8664 + 4708	13372	13372			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e44553b86efb7207cb	00027eccaf--6532af254eb520245255b983	00027eccaf--6532b7e44553b86efb7207cb	00027eccaf--6532b7e34553b86efb7207c7	bd8bf79a71561adad174e828b02f1657	APPROVED	2023-10-20T17:24:52.045	2023-10-20T17:25:33.209	2023-10-20T17:25:33.209	0.0290000000
7099 + 5109	12208				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e44553b86efb7207cb	00027eccaf--6532b18902a2ad7a848d2cc5	00027eccaf--6532b7e44553b86efb7207cb	00027eccaf--6532b7e34553b86efb7207c7	bd8bf79a71561adad174e828b02f1657	APPROVED	2023-10-20T17:24:52.045	2023-10-20T17:25:33.209	2023-10-20T17:25:33.209	0.0290000000
62 + 72	134				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e51f0c596aa0db8ea0	00027eccaf--6532b18902a2ad7a848d2cc1	00027eccaf--6532b7e51f0c596aa0db8ea0	00027eccaf--6532b7e51f0c596aa0db8e9e	a69a1fe0322be2bcf2a0412db40b6f61	APPROVED	2023-10-20T17:24:53.599	2023-10-20T17:25:27.128	2023-10-20T17:25:27.128	0.0290000000
22 + 90	112	112			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e51f0c596aa0db8ea0	00027eccaf--6532af264eb520245255b997	00027eccaf--6532b7e51f0c596aa0db8ea0	00027eccaf--6532b7e51f0c596aa0db8e9e	a69a1fe0322be2bcf2a0412db40b6f61	APPROVED	2023-10-20T17:24:53.599	2023-10-20T17:25:27.128	2023-10-20T17:25:27.128	0.0290000000
9539 + 3173	12712				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e51f0c596aa0db8ea0	00027eccaf--6532b18902a2ad7a848d2d66	00027eccaf--6532b7e51f0c596aa0db8ea0	00027eccaf--6532b7e51f0c596aa0db8e9e	a69a1fe0322be2bcf2a0412db40b6f61	APPROVED	2023-10-20T17:24:53.599	2023-10-20T17:25:27.128	2023-10-20T17:25:27.128	0.0290000000
10 + 991	1001	1001			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e5382aee2eeb817834	00027eccaf--6532af264eb520245255b9a1	00027eccaf--6532b7e5382aee2eeb817834	00027eccaf--6532b7e5382aee2eeb817831	aa5cc7efd9261b41748becebf95ddac8	APPROVED	2023-10-20T17:24:53.492	2023-10-20T17:25:29.692	2023-10-20T17:25:29.692	0.0290000000
317 + 591	908				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e5382aee2eeb817834	00027eccaf--6532b18902a2ad7a848d2d58	00027eccaf--6532b7e5382aee2eeb817834	00027eccaf--6532b7e5382aee2eeb817831	aa5cc7efd9261b41748becebf95ddac8	APPROVED	2023-10-20T17:24:53.492	2023-10-20T17:25:29.692	2023-10-20T17:25:29.692	0.0290000000
622 + 663	1285				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7e5382aee2eeb817834	00027eccaf--6532b18702a2ad7a848d2bcf	00027eccaf--6532b7e5382aee2eeb817834	00027eccaf--6532b7e5382aee2eeb817831	aa5cc7efd9261b41748becebf95ddac8	APPROVED	2023-10-20T17:24:53.492	2023-10-20T17:25:29.692	2023-10-20T17:25:29.692	0.0290000000
